time,fCnt,spreading_factor,rssi,snr,crc_status,latitude,longitude,temperature,device_address,anomaly,time_difference,frame_counter_diff,rssi_mean5,snr_mean5,crc_error,cluster,rule_timedif_cluster,time_diff_device,rule_time,time_thresh_device,sf_shift,rule_crc,rule_rssi,rule_snr,rule_fcnt,rule_orphan,rule_sf_change,rule_flag
2025-01-29 16:03:01.710000+00:00,27293,12,-113,-24.0,1,47.18195,11.43405,,00771495,0,0.0,0.0,-109.2,-14.15,False,0,False,0.0,False,121.33327532,12.0,False,False,True,False,False,False,True
2025-01-29 16:06:19.174417+00:00,27295,12,-111,-24.0,1,47.28614,11.39894,,00771495,0,0.0,0.0,-106.6,-5.1,False,0,False,0.0,False,121.33327532,12.0,False,False,True,False,False,False,True
2025-01-29 15:58:39.452000+00:00,2676,12,-102,-10.0,1,47.28929,11.42769,,006aab36,0,-459.722417,0.0,-102.0,-10.0,False,0,False,0.0,False,121.335961,,False,False,False,False,False,True,True
2025-01-29 15:58:39.452000+00:00,2676,12,-100,-21.0,1,47.27222,11.42806,,006aab36,0,0.0,0.0,-104.0,-14.0,False,0,False,0.0,False,121.335961,12.0,False,False,True,False,False,False,True
2025-01-29 15:58:39.452000+00:00,2676,12,-113,-22.0,1,47.2823,11.42353,,006aab36,0,0.0,0.0,-107.6,-16.8,False,0,False,0.0,False,121.335961,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:13.052000+00:00,2679,12,-117,-22.8,1,47.28231,11.42353,,006aab36,0,0.0,0.0,-112.8,-13.559999999999999,False,0,False,0.0,False,121.335961,12.0,False,False,True,False,False,False,True
2025-01-29 16:05:14.388000+00:00,2680,12,-116,-22.0,1,47.28614,11.39895,,006aab36,0,0.0,0.0,-113.6,-13.625,False,0,False,0.0,False,121.335961,12.0,False,False,True,False,False,False,True
2025-01-29 15:58:01.180836891+00:00,8397,12,-115,-23.0,1,47.13025,11.33913,,0038ee49,0,-433.207163109,0.0,-115.0,-23.0,False,0,False,0.0,False,121.354892805904,,False,False,True,False,False,True,True
2025-01-29 16:04:36.101896711+00:00,8401,12,-111,-23.0,1,47.13025,11.33913,,0038ee49,0,0.0,0.0,-114.8,-18.5,False,0,False,0.0,False,121.354892805904,12.0,False,False,True,False,False,False,True
2025-01-29 16:06:37.419070725+00:00,8402,12,-115,-23.0,1,47.13025,11.33913,,0038ee49,0,121.317174014,1.0,-114.8,-19.9,False,0,False,121.317174014,False,121.354892805904,12.0,False,False,True,False,False,False,True
2025-01-29 15:57:54.769793+00:00,20232,9,-63,12.5,1,47.307926,10.979082,,00070e8f,0,-522.649277725,0.0,-63.0,12.5,False,0,False,0.0,False,60.033248787999995,,False,False,False,False,False,True,True
2025-01-29 15:58:19.150000+00:00,3557,12,-105,-9.0,1,47.26267,11.39666,,001663ac,0,-515.531929,0.0,-105.0,-9.0,False,0,False,0.0,False,179.90019500000017,,False,False,False,False,False,True,True
2025-01-29 15:59:50.235000+00:00,3558,12,-106,-23.0,1,47.26267,11.39665,,001663ac,0,91.085,1.0,-111.25,-13.125,False,0,False,91.085,False,179.90019500000017,12.0,False,False,True,False,False,False,True
2025-01-29 16:01:20.220524+00:00,3559,12,-71,-22.0,1,47.20887,11.46159,,001663ac,0,89.985524,1.0,-103.4,-16.2,False,0,False,89.985524,False,179.90019500000017,12.0,False,False,True,False,False,False,True
2025-01-29 16:00:49.416894643+00:00,353,12,-107,-21.0,1,47.25933,11.3802,,001861cc,0,-302.957105357,0.0,-107.0,-21.0,False,0,False,0.0,False,0.0,,False,False,True,False,False,True,True
2025-01-29 15:57:54.114156+00:00,107,12,-85,6.5,1,47.2844876177588,11.409462690353395,,01113e02,0,-175.302738643,0.0,-85.0,6.5,False,0,False,0.0,False,134.631404352,,False,False,False,False,False,True,True
2025-01-29 16:00:08.743000+00:00,108,12,-112,-23.0,1,47.26266,11.39666,,01113e02,0,134.628844,1.0,-98.5,-8.25,False,0,False,134.628844,False,134.631404352,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:26.209000+00:00,110,12,-114,-21.0,1,47.25002,11.36923,,01113e02,0,134.631425,1.0,-97.8,-6.75,False,0,False,134.631425,False,134.631404352,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:26.209000+00:00,110,12,-115,-24.0,1,47.25002,11.36923,,01113e02,0,0.0,0.0,-103.8,-12.85,False,0,False,0.0,False,134.631404352,12.0,False,False,True,False,False,False,True
2025-01-29 15:57:59.996000+00:00,584,12,-109,-4.0,1,47.25001,11.36923,,01381381,0,-516.417084,0.0,-109.0,-4.0,False,0,False,0.0,False,6024056.6410000315,,False,False,False,False,False,True,True
2025-01-29 16:01:17.464000+00:00,586,12,-113,-5.0,1,47.25001,11.36922,,01381381,0,6388175.377,1.0,-108.8,-13.3,False,1,True,6388175.377,True,6024056.6410000315,12.0,False,False,False,False,False,False,True
2025-01-29 16:01:17.464000+00:00,586,12,-115,-22.0,1,47.27289,11.38604,,01381381,0,0.0,0.0,-111.6,-12.4,False,0,False,0.0,False,6024056.6410000315,12.0,False,False,True,False,False,False,True
2025-01-29 16:01:17.464000+00:00,586,12,-103,-22.0,1,47.3121,11.38365,,01381381,0,0.0,0.0,-108.4,-13.6,False,0,False,0.0,False,6024056.6410000315,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:27.554000+00:00,587,12,-114,-21.0,1,47.2645,11.33,,01381381,0,0.0,0.0,-112.2,-15.4,False,0,False,0.0,False,6024056.6410000315,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:27.554000+00:00,587,12,-115,-21.0,1,47.26269,11.39666,,01381381,0,0.0,0.0,-112.0,-16.4,False,0,False,0.0,False,6024056.6410000315,12.0,False,False,True,False,False,False,True
2025-01-29 16:04:34.931000+00:00,588,12,-98,-21.0,1,47.25001,11.36923,,01381381,0,0.0,0.0,-108.2,-13.84,False,0,False,0.0,False,6024056.6410000315,12.0,False,False,True,False,False,False,True
2025-01-29 16:04:34.931000+00:00,588,12,-115,-22.0,1,47.26452,11.33001,,01381381,0,0.0,0.0,-104.6,-18.6,False,0,False,0.0,False,6024056.6410000315,12.0,False,False,True,False,False,False,True
2025-01-29 16:05:45.021000+00:00,589,12,-106,-22.0,1,47.31209,11.38364,,01381381,0,0.0,0.0,-112.6,-13.7,False,0,False,0.0,False,6024056.6410000315,12.0,False,False,True,False,False,False,True
2025-01-29 16:05:45.021000+00:00,589,12,-113,-21.0,1,47.27288,11.38603,,01381381,0,0.0,0.0,-110.2,-13.0,False,0,False,0.0,False,6024056.6410000315,12.0,False,False,True,False,False,False,True
2025-01-29 15:58:53.885000+00:00,2376,12,-116,-16.0,1,47.28612,11.39897,,01fac2f1,0,-411.136,0.0,-116.0,-16.0,False,0,False,0.0,False,295.1478480000005,,False,False,False,False,False,True,True
2025-01-29 15:57:27.604051+00:00,5671,12,-83,6.5,1,47.26268916206698,11.46474838256836,,010f217f,0,-386.227949,0.0,-83.0,6.5,False,0,False,0.0,False,104.935066756,,False,False,False,False,False,True,True
2025-01-29 15:58:12.243275+00:00,13371,12,-70,-24.0,1,47.20887,11.46159,,00351e4c,0,-506.127263,0.0,-70.0,-24.0,False,0,False,0.0,False,625265.9912506448,,False,False,True,False,False,True,True
2025-01-29 16:03:47.187493+00:00,13374,12,-67,-21.0,1,47.20887,11.46159,,00351e4c,0,632858.646497,1.0,-63.8,-3.3,False,0,False,632858.646497,False,625265.9912506448,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:47.187493+00:00,13374,12,-116,-21.0,1,47.27645,11.4535,,00351e4c,0,0.0,0.0,-73.0,-2.7,False,0,False,0.0,False,625265.9912506448,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:47.187493+00:00,13374,12,-115,-24.0,1,47.27645,11.4535,,00351e4c,0,0.0,0.0,-83.8,-9.3,False,0,False,0.0,False,625265.9912506448,12.0,False,False,True,False,False,False,True
2025-01-29 16:04:47.278623675+00:00,13375,12,-114,-21.0,1,47.27646,11.4535,,00351e4c,0,60.091130675,1.0,-94.8,-15.25,False,0,False,60.091130675,False,625265.9912506448,12.0,False,False,True,False,False,False,True
2025-01-29 15:57:32.942000+00:00,1159,12,-94,15.0,1,47.23871,11.44858,,00be67c2,0,-571.712591,0.0,-94.0,15.0,False,0,False,0.0,False,121.335,,False,False,False,False,False,True,True
2025-01-29 15:57:57.503000+00:00,7049,12,-117,-18.8,1,47.27382,11.39389,,01e1d408,0,-491.707,0.0,-117.0,-18.8,False,0,False,0.0,False,121.33169139399999,,False,False,False,False,False,True,True
2025-01-29 15:57:57.503000+00:00,7049,12,-117,-21.5,1,47.27382,11.39389,,01e1d408,0,0.0,0.0,-111.66666666666667,-17.766666666666666,False,0,False,0.0,False,121.33169139399999,12.0,False,False,True,False,False,False,True
2025-01-29 15:57:57.503000+00:00,7049,12,-94,-24.0,1,47.28613,11.39896,,01e1d408,0,0.0,0.0,-107.25,-19.325,False,0,False,0.0,False,121.33169139399999,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:31.102000+00:00,7052,12,-110,-22.0,1,47.27877,11.40188,,01e1d408,0,76.134,1.0,-105.8,-14.959999999999999,False,0,False,76.134,False,121.33169139399999,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:31.102000+00:00,7052,12,-114,-22.0,1,47.27715,11.42716,,01e1d408,0,0.0,0.0,-106.4,-15.2,False,0,False,0.0,False,121.33169139399999,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:31.102000+00:00,7052,12,-113,-20.5,1,47.27877,11.40188,,01e1d408,0,0.0,0.0,-108.6,-16.3,False,0,False,0.0,False,121.33169139399999,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:31.102000+00:00,7052,12,-102,-22.0,1,47.3121,11.38365,,01e1d408,0,0.0,0.0,-108.4,-19.5,False,0,False,0.0,False,121.33169139399999,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:31.102000+00:00,7052,12,-113,-23.0,1,47.27715,11.42716,,01e1d408,0,0.0,0.0,-109.0,-19.7,False,0,False,0.0,False,121.33169139399999,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:31.102000+00:00,7052,12,-115,-24.0,1,47.27382,11.39393,,01e1d408,0,0.0,0.0,-111.4,-22.3,False,0,False,0.0,False,121.33169139399999,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:31.102000+00:00,7052,12,-115,-21.0,1,47.27382,11.39393,,01e1d408,0,0.0,0.0,-111.6,-22.1,False,0,False,0.0,False,121.33169139399999,12.0,False,False,True,False,False,False,True
2025-01-29 16:04:32.433724+00:00,7053,12,-115,-22.0,1,47.27379,11.39389,,01e1d408,0,0.0,0.0,-109.6,-10.440000000000001,False,0,False,0.0,False,121.33169139399999,12.0,False,False,True,False,False,False,True
2025-01-29 16:04:32.433724+00:00,7053,12,-115,-23.0,1,47.27379,11.39389,,01e1d408,0,0.0,0.0,-110.2,-13.0,False,0,False,0.0,False,121.33169139399999,12.0,False,False,True,False,False,False,True
2025-01-29 16:05:48.567000+00:00,7054,12,-115,-23.0,1,47.27378,11.3939,,01e1d408,0,76.133276,1.0,-111.0,-13.6,False,0,False,76.133276,False,121.33169139399999,12.0,False,False,True,False,False,False,True
2025-01-29 16:05:48.567000+00:00,7054,12,-110,-22.0,1,47.27879,11.40188,,01e1d408,0,0.0,0.0,-108.0,-18.4,False,0,False,0.0,False,121.33169139399999,12.0,False,False,True,False,False,False,True
2025-01-29 15:57:49.261000+00:00,2256,12,-115,-18.0,1,47.27646,11.4535,,005b7a1c,0,-479.306,0.0,-115.0,-18.0,False,0,False,0.0,False,117.8202700907962,,False,False,False,False,False,True,True
2025-01-29 15:57:49.261000+00:00,2256,12,-115,-22.0,1,47.27714,11.42718,,005b7a1c,0,0.0,0.0,-116.25,-16.6875,False,0,False,0.0,False,117.8202700907962,12.0,False,False,True,False,False,False,True
2025-01-29 15:57:49.261000+00:00,2256,12,-71,-24.0,1,47.20887,11.46159,,005b7a1c,0,0.0,0.0,-107.8,-17.509999999999998,False,0,False,0.0,False,117.8202700907962,12.0,False,False,True,False,False,False,True
2025-01-29 15:58:49.251000+00:00,2257,12,-114,-22.0,1,47.23872,11.44857,,005b7a1c,0,0.0,0.0,-112.8,-17.4,False,0,False,0.0,False,117.8202700907962,12.0,False,False,True,False,False,False,True
2025-01-29 15:58:49.251000+00:00,2257,12,-63,-22.0,1,47.20887,11.46159,,005b7a1c,0,0.0,0.0,-103.4,-18.56,False,0,False,0.0,False,117.8202700907962,12.0,False,False,True,False,False,False,True
2025-01-29 15:59:49.241590+00:00,2258,12,-68,-24.0,1,47.20887,11.46159,,005b7a1c,0,0.0,0.0,-94.4,-19.7,False,0,False,0.0,False,117.8202700907962,12.0,False,False,True,False,False,False,True
2025-01-29 16:00:49.231972+00:00,2259,12,-114,-22.0,1,47.27646,11.45349,,005b7a1c,0,0.0,0.0,-107.0,-16.4,False,0,False,0.0,False,117.8202700907962,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:49.213000+00:00,2261,12,-115,-22.0,1,47.27645,11.4535,,005b7a1c,0,0.0,0.0,-115.4,-15.0,False,0,False,0.0,False,117.8202700907962,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:49.213000+00:00,2261,12,-69,-24.0,1,47.20887,11.46159,,005b7a1c,0,0.0,0.0,-105.0,-17.1,False,0,False,0.0,False,117.8202700907962,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:49.213000+00:00,2261,12,-115,-21.0,1,47.27645,11.4535,,005b7a1c,0,0.0,0.0,-104.4,-18.9,False,0,False,0.0,False,117.8202700907962,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:49.203000+00:00,2262,12,-116,-23.0,1,47.27645,11.4535,,005b7a1c,0,0.0,0.0,-105.6,-19.9,False,0,False,0.0,False,117.8202700907962,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:49.203000+00:00,2262,12,-70,-21.0,1,47.20887,11.46159,,005b7a1c,0,0.0,0.0,-105.0,-18.060000000000002,False,0,False,0.0,False,117.8202700907962,12.0,False,False,True,False,False,False,True
2025-01-29 16:06:49.344702040+00:00,2265,12,-106,-24.0,1,47.27646,11.4535,,005b7a1c,0,60.041432536,1.0,-104.6,-18.2,False,0,False,60.041432536,False,117.8202700907962,12.0,False,False,True,False,False,False,True
2025-01-29 15:59:12.894846+00:00,7762,12,-99,-23.0,1,47.1599859154499,11.37164354324341,,01202966,0,-456.44985604,0.0,-99.0,-23.0,False,0,False,0.0,False,121.343345183281,,False,False,True,False,False,True,True
2025-01-29 16:00:29.181649152+00:00,7763,12,-109,-24.0,1,47.13025,11.33913,,01202966,0,76.286803152,1.0,-105.0,-13.875,False,0,False,76.286803152,False,121.343345183281,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:30.498388647+00:00,7764,12,-118,-21.0,1,47.13025,11.33913,,01202966,0,121.316739495,1.0,-109.8,-14.4,False,0,False,121.316739495,False,121.343345183281,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:30.498388647+00:00,7764,12,-114,-21.0,1,47.13025,11.33913,,01202966,0,0.0,0.0,-109.0,-15.2,False,0,False,0.0,False,121.343345183281,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:46.604747773+00:00,7765,12,-113,-21.0,1,47.13025,11.33913,,01202966,0,76.106359126,1.0,-110.8,-14.75,False,0,False,76.106359126,False,121.343345183281,12.0,False,False,True,False,False,False,True
2025-01-29 15:58:09.677000+00:00,209,12,-100,-11.0,1,47.28613,11.39896,,01e00ef9,0,-534.448509426,0.0,-100.0,-11.0,False,0,False,0.0,False,286.1551620000023,,False,False,False,False,False,True,True
2025-01-29 15:58:09.677000+00:00,209,12,-114,-20.8,1,47.28203,11.42094,,01e00ef9,0,0.0,0.0,-106.0,-18.16,False,0,False,0.0,False,286.1551620000023,12.0,False,False,True,False,False,False,True
2025-01-29 15:58:09.677000+00:00,209,12,-107,-23.0,1,47.28203,11.42094,,01e00ef9,0,0.0,0.0,-105.4,-19.96,False,0,False,0.0,False,286.1551620000023,12.0,False,False,True,False,False,False,True
2025-01-29 15:58:09.677000+00:00,209,12,-101,-22.0,1,47.269620217363624,11.407542228698732,,01e00ef9,0,0.0,0.0,-107.2,-20.36,False,0,False,0.0,False,286.1551620000023,12.0,False,False,True,False,False,False,True
2025-01-29 15:58:09.677000+00:00,209,12,-110,-23.0,1,47.27007,11.41084,,01e00ef9,0,0.0,0.0,-105.6,-21.36,False,0,False,0.0,False,286.1551620000023,12.0,False,False,True,False,False,False,True
2025-01-29 15:58:09.677000+00:00,209,12,-103,-21.0,1,47.28929,11.4277,,01e00ef9,0,0.0,0.0,-108.2,-18.4,False,0,False,0.0,False,286.1551620000023,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:09.630000+00:00,210,12,-115,-21.0,1,47.27009,11.41084,,01e00ef9,0,299.953,1.0,-98.2,-18.2,False,0,False,299.953,False,286.1551620000023,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:09.630000+00:00,210,12,-115,-23.0,1,47.27645,11.4535,,01e00ef9,0,0.0,0.0,-102.2,-18.8,False,0,False,0.0,False,286.1551620000023,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:09.630000+00:00,210,12,-117,-21.0,1,47.25933,11.3802,,01e00ef9,0,0.0,0.0,-113.6,-16.4,False,0,False,0.0,False,286.1551620000023,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:09.630000+00:00,210,12,-115,-21.0,1,47.27235,11.44621,,01e00ef9,0,0.0,0.0,-113.4,-16.2,False,0,False,0.0,False,286.1551620000023,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:09.630000+00:00,210,12,-119,-21.5,1,47.26268,11.39664,,01e00ef9,0,0.0,0.0,-114.2,-17.7,False,0,False,0.0,False,286.1551620000023,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:09.630000+00:00,210,12,-115,-23.0,1,47.25933,11.3802,,01e00ef9,0,0.0,0.0,-114.8,-15.9,False,0,False,0.0,False,286.1551620000023,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:09.630000+00:00,210,12,-115,-21.0,1,47.27645,11.4535,,01e00ef9,0,0.0,0.0,-108.6,-13.8,False,0,False,0.0,False,286.1551620000023,12.0,False,False,True,False,False,False,True
2025-01-29 15:58:26.637000+00:00,12228,12,-95,15.0,1,47.23872,11.44857,,00b86780,0,-282.993,0.0,-95.0,15.0,False,0,False,0.0,False,196.70765000000014,,False,False,False,False,False,True,True
2025-01-29 16:03:00.240000+00:00,12231,12,-79,-22.0,1,47.20887,11.46159,,00b86780,0,0.0,0.0,-91.6,7.0,False,0,False,0.0,False,196.70765000000014,12.0,False,False,True,False,False,False,True
2025-01-29 15:58:36.822000+00:00,131,12,-101,-13.0,1,47.27877,11.40189,,0125f5af,0,-460.887,0.0,-101.0,-13.0,False,0,False,0.0,False,121.333,,False,False,False,False,False,True,True
2025-01-29 15:58:47.385000+00:00,34,12,-106,-22.0,1,47.26313,11.43121,,010a49e5,0,-505.699,0.0,-106.0,-22.0,False,0,False,0.0,False,119.88091725987204,,False,False,True,False,False,True,True
2025-01-29 16:03:47.333000+00:00,39,12,-110,-21.0,1,47.26316,11.4312,,010a49e5,0,59.99,1.0,-111.0,-18.8,False,0,False,59.99,False,119.88091725987204,12.0,False,False,True,False,False,False,True
2025-01-29 15:58:56.699000+00:00,8991,12,-113,-3.0,1,47.25933,11.3802,,01f0e869,0,-290.634,0.0,-113.0,-3.0,False,0,False,0.0,False,121.47585,,False,False,False,False,False,True,True
2025-01-29 15:58:56.699000+00:00,8991,12,-100,-22.0,1,47.26267,11.39666,,01f0e869,0,0.0,0.0,-108.25,-8.5,False,0,False,0.0,False,121.47585,12.0,False,False,True,False,False,False,True
2025-01-29 16:00:12.692000+00:00,8992,12,-113,-21.0,1,47.26976,11.39545,,01f0e869,0,0.0,0.0,-104.0,-10.4,False,0,False,0.0,False,121.47585,12.0,False,False,True,False,False,False,True
2025-01-29 16:05:31.637000+00:00,8995,12,-113,-21.0,1,47.25002,11.36923,,01f0e869,0,0.0,0.0,-96.0,-10.8,False,0,False,0.0,False,121.47585,12.0,False,False,True,False,False,False,True
2025-01-29 16:05:31.637000+00:00,8995,12,-110,-23.0,1,47.26315,11.4312,,01f0e869,0,0.0,0.0,-101.6,-15.8,False,0,False,0.0,False,121.47585,12.0,False,False,True,False,False,False,True
2025-01-29 16:05:31.637000+00:00,8995,12,-114,-24.0,1,47.25002,11.36923,,01f0e869,0,0.0,0.0,-110.2,-20.75,False,0,False,0.0,False,121.47585,12.0,False,False,True,False,False,False,True
2025-01-29 15:59:05.410000+00:00,10680,9,-110,-10.0,1,47.28929,11.42769,,009d880b,0,-462.221,0.0,-110.0,-10.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:03:55.295000+00:00,7165,9,-113,-5.0,1,47.28933,11.42758,,016aebb7,0,289.885,0.0,-113.0,-5.0,False,0,False,0.0,False,24.236439000000093,,False,False,False,False,False,True,True
2025-01-29 15:58:18.037262+00:00,4045,12,-87,13.0,1,46.83143,12.77839,,00866189,0,-362.064738,0.0,-87.0,13.0,False,0,False,0.0,False,299.6465085450001,,False,False,False,False,False,True,True
