time,fCnt,spreading_factor,rssi,snr,crc_status,latitude,longitude,temperature,device_address,anomaly,time_difference,frame_counter_diff,rssi_mean5,snr_mean5,crc_error,cluster
2025-04-11 13:58:02.255872+00:00,3163,7,-55,13.8,1,0,0,,a840413c41877f58,0,0.0,0.0,-55.0,13.8,False,0
2025-04-11 13:58:32.257931+00:00,3164,7,-55,11.2,1,0,0,,a840413c41877f58,0,30.002059,1.0,-55.0,12.5,False,0
2025-04-11 13:59:02.260580+00:00,3165,7,-55,13.8,1,0,0,,a840413c41877f58,0,30.002649,1.0,-55.0,12.933333333333332,False,0
2025-04-11 13:59:32.262673+00:00,3166,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.002093,1.0,-55.25,13.2,False,0
2025-04-11 14:00:02.265385+00:00,3167,7,-56,14.2,1,0,0,,a840413c41877f58,0,30.002712,1.0,-55.4,13.4,False,0
2025-04-11 14:00:32.266403+00:00,3168,7,-56,9.8,1,0,0,,a840413c41877f58,0,30.001018,1.0,-55.6,12.6,False,0
2025-04-11 14:01:02.269087+00:00,3169,7,-56,13.8,1,0,0,,a840413c41877f58,0,30.002684,1.0,-55.8,13.12,False,0
2025-04-11 14:01:32.290836+00:00,3170,7,-56,10.2,1,0,0,,a840413c41877f58,0,30.021749,1.0,-56.0,12.4,False,0
2025-04-11 14:02:02.273549+00:00,3171,7,-56,14.8,1,0,0,,a840413c41877f58,0,29.982713,1.0,-56.0,12.56,False,0
2025-04-11 14:02:32.274559+00:00,3172,7,-56,14.5,1,0,0,,a840413c41877f58,0,30.00101,1.0,-56.0,12.620000000000001,False,0
2025-04-11 14:03:02.277328+00:00,3173,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.002769,1.0,-56.0,13.459999999999999,False,0
2025-04-11 14:03:32.279385+00:00,3174,7,-56,14.2,1,0,0,,a840413c41877f58,0,30.002057,1.0,-56.0,13.540000000000001,False,0
2025-04-11 14:04:02.281095+00:00,3175,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.00171,1.0,-56.0,14.3,False,0
2025-04-11 14:04:32.283147+00:00,3176,7,-56,9.8,1,0,0,,a840413c41877f58,0,30.002052,1.0,-56.0,13.3,False,0
2025-04-11 14:05:02.285836+00:00,3177,7,-56,10.0,1,0,0,,a840413c41877f58,0,30.002689,1.0,-56.0,12.4,False,0
2025-04-11 14:05:32.286866+00:00,3178,7,-56,14.2,1,0,0,,a840413c41877f58,0,30.00103,1.0,-56.0,12.440000000000001,False,0
2025-04-11 14:06:02.289598+00:00,3179,7,-56,9.2,1,0,0,,a840413c41877f58,0,30.002732,1.0,-56.0,11.44,False,0
2025-04-11 14:06:32.290582+00:00,3180,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.000984,1.0,-56.0,11.440000000000001,False,0
2025-04-11 14:07:02.293328+00:00,3181,7,-56,9.8,1,0,0,,a840413c41877f58,0,30.002746,1.0,-56.0,11.440000000000001,False,0
2025-04-11 14:07:32.295327+00:00,3182,7,-56,14.2,1,0,0,,a840413c41877f58,0,30.001999,1.0,-56.0,12.28,False,0
2025-04-11 14:08:02.297103+00:00,3183,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.001776,1.0,-56.0,12.24,False,0
2025-04-11 14:08:32.299201+00:00,3184,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.002098,1.0,-56.0,13.2,False,0
2025-04-11 14:09:02.301922+00:00,3185,7,-57,11.0,1,0,0,,a840413c41877f58,0,30.002721,1.0,-56.2,12.6,False,0
2025-04-11 14:09:32.322655+00:00,3186,7,-56,13.8,1,0,0,,a840413c41877f58,0,30.020733,1.0,-56.2,13.4,False,0
2025-04-11 14:10:02.305343+00:00,3187,7,-57,14.2,1,0,0,,a840413c41877f58,0,29.982688,1.0,-56.4,13.4,False,0
2025-04-11 14:10:32.306920+00:00,3188,7,-57,13.8,1,0,0,,a840413c41877f58,0,30.001577,1.0,-56.6,13.36,False,0
2025-04-11 14:11:02.308702+00:00,3189,7,-57,13.8,1,0,0,,a840413c41877f58,0,30.001782,1.0,-56.8,13.319999999999999,False,0
2025-04-11 14:11:32.310790+00:00,3190,7,-56,9.0,1,0,0,,a840413c41877f58,0,30.002088,1.0,-56.6,12.919999999999998,False,0
2025-04-11 14:12:02.313470+00:00,3191,7,-56,14.2,1,0,0,,a840413c41877f58,0,30.00268,1.0,-56.6,13.0,False,0
2025-04-11 14:12:32.314556+00:00,3192,7,-56,14.2,1,0,0,,a840413c41877f58,0,30.001086,1.0,-56.4,13.0,False,0
2025-04-11 14:13:02.317287+00:00,3193,7,-56,9.8,1,0,0,,a840413c41877f58,0,30.002731,1.0,-56.2,12.2,False,0
2025-04-11 14:13:32.319288+00:00,3194,7,-57,14.0,1,0,0,,a840413c41877f58,0,30.002001,1.0,-56.2,12.24,False,0
2025-04-11 14:14:02.321057+00:00,3195,7,-56,10.5,1,0,0,,a840413c41877f58,0,30.001769,1.0,-56.2,12.540000000000001,False,0
2025-04-11 14:14:32.323063+00:00,3196,7,-56,14.5,1,0,0,,a840413c41877f58,0,30.002006,1.0,-56.2,12.6,False,0
2025-04-11 14:15:02.324773+00:00,3197,7,-56,13.8,1,0,0,,a840413c41877f58,0,30.00171,1.0,-56.2,12.52,False,0
2025-04-11 14:15:32.326827+00:00,3198,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.002054,1.0,-56.2,13.36,False,0
2025-04-11 14:16:02.329569+00:00,3199,7,-56,14.2,1,0,0,,a840413c41877f58,0,30.002742,1.0,-56.0,13.4,False,0
2025-04-11 14:16:32.330654+00:00,3200,7,-56,13.5,1,0,0,,a840413c41877f58,0,30.001085,1.0,-56.0,14.0,False,0
2025-04-11 14:17:02.333410+00:00,3201,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.002756,1.0,-56.0,13.9,False,0
2025-04-11 14:17:32.355150+00:00,3202,7,-56,14.8,1,0,0,,a840413c41877f58,0,30.02174,1.0,-56.0,14.1,False,0
2025-04-11 14:18:02.337897+00:00,3203,7,-56,13.8,1,0,0,,a840413c41877f58,0,29.982747,1.0,-56.0,14.059999999999999,False,0
2025-04-11 14:18:32.339925+00:00,3204,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.002028,1.0,-56.0,14.02,False,0
2025-04-11 14:19:02.341674+00:00,3205,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.001749,1.0,-56.0,14.12,False,0
2025-04-11 14:19:32.343701+00:00,3206,7,-57,11.0,1,0,0,,a840413c41877f58,0,30.002027,1.0,-56.2,13.52,False,0
2025-04-11 14:20:02.346381+00:00,3207,7,-56,9.5,1,0,0,,a840413c41877f58,0,30.00268,1.0,-56.2,12.459999999999999,False,0
2025-04-11 14:20:32.348409+00:00,3208,7,-56,13.8,1,0,0,,a840413c41877f58,0,30.002028,1.0,-56.2,12.46,False,0
2025-04-11 14:21:02.351085+00:00,3209,7,-56,9.0,1,0,0,,a840413c41877f58,0,30.002676,1.0,-56.2,11.459999999999999,False,0
2025-04-11 14:21:32.352079+00:00,3210,7,-57,9.2,1,0,0,,a840413c41877f58,0,30.000994,1.0,-56.4,10.5,False,0
2025-04-11 14:22:02.354785+00:00,3211,7,-56,13.5,1,0,0,,a840413c41877f58,0,30.002706,1.0,-56.2,11.0,False,0
2025-04-11 14:22:32.356780+00:00,3212,7,-56,10.8,1,0,0,,a840413c41877f58,0,30.001995,1.0,-56.2,11.26,False,0
2025-04-11 14:23:02.359488+00:00,3213,7,-56,14.2,1,0,0,,a840413c41877f58,0,30.002708,1.0,-56.2,11.34,False,0
2025-04-11 14:23:32.361526+00:00,3214,7,-56,10.8,1,0,0,,a840413c41877f58,0,30.002038,1.0,-56.2,11.7,False,0
2025-04-11 14:24:02.363260+00:00,3215,7,-56,9.5,1,0,0,,a840413c41877f58,0,30.001734,1.0,-56.0,11.76,False,0
2025-04-11 14:24:32.365294+00:00,3216,7,-56,13.5,1,0,0,,a840413c41877f58,0,30.002034,1.0,-56.0,11.76,False,0
2025-04-11 14:25:02.368016+00:00,3217,7,-56,14.8,1,0,0,,a840413c41877f58,0,30.002722,1.0,-56.0,12.559999999999999,False,0
2025-04-11 14:25:32.388778+00:00,3218,7,-56,9.5,1,0,0,,a840413c41877f58,0,30.020762,1.0,-56.0,11.62,False,0
2025-04-11 14:26:02.371445+00:00,3219,7,-56,14.2,1,0,0,,a840413c41877f58,0,29.982667,1.0,-56.0,12.3,False,0
2025-04-11 14:26:32.373477+00:00,3220,7,-56,10.2,1,0,0,,a840413c41877f58,0,30.002032,1.0,-56.0,12.440000000000001,False,0
2025-04-11 14:27:02.376143+00:00,3221,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.002666,1.0,-56.0,12.540000000000001,False,0
2025-04-11 14:27:32.377202+00:00,3222,7,-56,10.5,1,0,0,,a840413c41877f58,0,30.001059,1.0,-56.0,11.680000000000001,False,0
2025-04-11 14:28:02.379907+00:00,3223,7,-55,13.5,1,0,0,,a840413c41877f58,0,30.002705,1.0,-55.8,12.48,False,0
2025-04-11 14:28:32.381909+00:00,3224,7,-56,13.8,1,0,0,,a840413c41877f58,0,30.002002,1.0,-55.8,12.4,False,0
2025-04-11 14:29:02.383659+00:00,3225,7,-55,13.5,1,0,0,,a840413c41877f58,0,30.00175,1.0,-55.6,13.059999999999999,False,0
2025-04-11 14:29:32.385689+00:00,3226,7,-56,11.5,1,0,0,,a840413c41877f58,0,30.00203,1.0,-55.6,12.559999999999999,False,0
2025-04-11 14:30:02.387350+00:00,3227,7,-56,13.5,1,0,0,,a840413c41877f58,0,30.001661,1.0,-55.6,13.16,False,0
2025-04-11 14:30:32.389447+00:00,3228,7,-55,13.5,1,0,0,,a840413c41877f58,0,30.002097,1.0,-55.6,13.16,False,0
2025-04-11 14:31:02.392166+00:00,3229,7,-55,13.8,1,0,0,,a840413c41877f58,0,30.002719,1.0,-55.4,13.16,False,0
2025-04-11 14:31:32.393219+00:00,3230,7,-55,11.2,1,0,0,,a840413c41877f58,0,30.001053,1.0,-55.4,12.7,False,0
2025-04-11 14:32:02.395938+00:00,3231,7,-56,10.8,1,0,0,,a840413c41877f58,0,30.002719,1.0,-55.4,12.559999999999999,False,0
2025-04-11 14:32:32.397959+00:00,3232,7,-56,13.5,1,0,0,,a840413c41877f58,0,30.002021,1.0,-55.4,12.559999999999999,False,0
2025-04-11 14:33:02.399740+00:00,3233,7,-56,13.5,1,0,0,,a840413c41877f58,0,30.001781,1.0,-55.6,12.559999999999999,False,0
2025-04-11 14:33:32.421486+00:00,3234,7,-56,14.2,1,0,0,,a840413c41877f58,0,30.021746,1.0,-55.8,12.64,False,0
2025-04-11 14:34:02.404233+00:00,3235,7,-56,13.8,1,0,0,,a840413c41877f58,0,29.982747,1.0,-56.0,13.16,False,0
2025-04-11 14:34:32.406235+00:00,3236,7,-56,11.2,1,0,0,,a840413c41877f58,0,30.002002,1.0,-56.0,13.24,False,0
2025-04-11 14:35:02.407903+00:00,3237,7,-56,10.0,1,0,0,,a840413c41877f58,0,30.001668,1.0,-56.0,12.540000000000001,False,0
2025-04-11 14:35:32.409969+00:00,3238,7,-55,13.8,1,0,0,,a840413c41877f58,0,30.002066,1.0,-55.8,12.6,False,0
2025-04-11 14:36:02.412639+00:00,3239,7,-55,11.2,1,0,0,,a840413c41877f58,0,30.00267,1.0,-55.6,12.0,False,0
2025-04-11 14:36:32.413637+00:00,3240,7,-55,11.5,1,0,0,,a840413c41877f58,0,30.000998,1.0,-55.4,11.540000000000001,False,0
2025-04-11 14:37:02.416314+00:00,3241,7,-56,14.2,1,0,0,,a840413c41877f58,0,30.002677,1.0,-55.4,12.14,False,0
2025-04-11 14:37:32.417345+00:00,3242,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.001031,1.0,-55.4,12.940000000000001,False,0
2025-04-11 14:38:02.420068+00:00,3243,7,-55,13.5,1,0,0,,a840413c41877f58,0,30.002723,1.0,-55.4,12.88,False,0
2025-04-11 14:38:32.422110+00:00,3244,7,-57,10.8,1,0,0,,a840413c41877f58,0,30.002042,1.0,-55.8,12.8,False,0
2025-04-11 14:39:02.423803+00:00,3245,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.001693,1.0,-56.0,13.3,False,0
2025-04-11 14:39:32.425809+00:00,3246,7,-56,9.2,1,0,0,,a840413c41877f58,0,30.002006,1.0,-56.0,12.3,False,0
2025-04-11 14:40:02.428455+00:00,3247,7,-56,14.2,1,0,0,,a840413c41877f58,0,30.002646,1.0,-56.0,12.34,False,0
2025-04-11 14:40:32.430522+00:00,3248,7,-56,14.2,1,0,0,,a840413c41877f58,0,30.002067,1.0,-56.2,12.48,False,0
2025-04-11 14:41:02.433198+00:00,3249,7,-56,13.5,1,0,0,,a840413c41877f58,0,30.002676,1.0,-56.0,13.02,False,0
2025-04-11 14:41:32.453931+00:00,3250,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.020733,1.0,-56.0,13.02,False,0
2025-04-11 14:42:02.436626+00:00,3251,7,-56,9.2,1,0,0,,a840413c41877f58,0,29.982695,1.0,-56.0,13.02,False,0
2025-04-11 14:42:32.437616+00:00,3252,7,-57,14.0,1,0,0,,a840413c41877f58,0,30.00099,1.0,-56.2,12.98,False,0
2025-04-11 14:43:02.439857+00:00,3253,7,-57,14.0,1,0,0,,a840413c41877f58,0,30.002241,1.0,-56.4,12.939999999999998,False,0
2025-04-11 14:43:32.441925+00:00,3254,7,-57,13.8,1,0,0,,a840413c41877f58,0,30.002068,1.0,-56.6,13.0,False,0
2025-04-11 14:44:02.444586+00:00,3255,7,-56,13.8,1,0,0,,a840413c41877f58,0,30.002661,1.0,-56.6,12.959999999999999,False,0
2025-04-11 14:44:32.445642+00:00,3256,7,-56,9.5,1,0,0,,a840413c41877f58,0,30.001056,1.0,-56.6,13.02,False,0
2025-04-11 14:45:02.448289+00:00,3257,7,-56,14.8,1,0,0,,a840413c41877f58,0,30.002647,1.0,-56.4,13.180000000000001,False,0
2025-04-11 14:45:32.449291+00:00,3258,7,-57,14.0,1,0,0,,a840413c41877f58,0,30.001002,1.0,-56.4,13.180000000000001,False,0
2025-04-11 14:46:02.451955+00:00,3259,7,-56,9.0,1,0,0,,a840413c41877f58,0,30.002664,1.0,-56.2,12.220000000000002,False,0
2025-04-11 14:46:32.453898+00:00,3260,7,-56,9.0,1,0,0,,a840413c41877f58,0,30.001943,1.0,-56.2,11.26,False,0
2025-04-11 14:47:02.456579+00:00,3261,7,-56,13.8,1,0,0,,a840413c41877f58,0,30.002681,1.0,-56.2,12.120000000000001,False,0
2025-04-11 14:47:32.458606+00:00,3262,7,-56,9.0,1,0,0,,a840413c41877f58,0,30.002027,1.0,-56.2,10.959999999999999,False,0
2025-04-11 14:48:02.460298+00:00,3263,7,-56,13.8,1,0,0,,a840413c41877f58,0,30.001692,1.0,-56.0,10.919999999999998,False,0
2025-04-11 14:48:32.462296+00:00,3264,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.001998,1.0,-56.0,11.919999999999998,False,0
2025-04-11 14:49:02.464960+00:00,3265,7,-56,8.8,1,0,0,,a840413c41877f58,0,30.002664,1.0,-56.0,11.879999999999999,False,0
2025-04-11 14:49:32.486708+00:00,3266,7,-56,14.5,1,0,0,,a840413c41877f58,0,30.021748,1.0,-56.0,12.02,False,0
2025-04-11 14:50:02.469374+00:00,3267,7,-56,9.2,1,0,0,,a840413c41877f58,0,29.982666,1.0,-56.0,12.059999999999999,False,0
2025-04-11 14:50:32.471366+00:00,3268,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.001992,1.0,-56.0,12.1,False,0
2025-04-11 14:51:02.474013+00:00,3269,7,-56,8.8,1,0,0,,a840413c41877f58,0,30.002647,1.0,-56.0,11.06,False,0
2025-04-11 14:51:32.476011+00:00,3270,7,-56,9.8,1,0,0,,a840413c41877f58,0,30.001998,1.0,-56.0,11.26,False,0
2025-04-11 14:52:02.478724+00:00,3271,7,-56,14.2,1,0,0,,a840413c41877f58,0,30.002713,1.0,-56.0,11.2,False,0
2025-04-11 14:52:32.479774+00:00,3272,7,-56,9.2,1,0,0,,a840413c41877f58,0,30.00105,1.0,-56.0,11.2,False,0
2025-04-11 14:53:02.482417+00:00,3273,7,-56,8.5,1,0,0,,a840413c41877f58,0,30.002643,1.0,-56.0,10.1,False,0
2025-04-11 14:53:32.484358+00:00,3274,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.001941,1.0,-56.0,11.14,False,0
2025-04-11 14:54:02.487121+00:00,3275,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.002763,1.0,-56.0,11.98,False,0
2025-04-11 14:54:32.489119+00:00,3276,7,-56,14.5,1,0,0,,a840413c41877f58,0,30.001998,1.0,-56.0,12.040000000000001,False,0
2025-04-11 14:55:02.490821+00:00,3277,7,-56,8.8,1,0,0,,a840413c41877f58,0,30.001702,1.0,-56.0,11.959999999999999,False,0
2025-04-11 14:55:32.492828+00:00,3278,7,-56,13.8,1,0,0,,a840413c41877f58,0,30.002007,1.0,-56.0,13.02,False,0
2025-04-11 14:56:02.495504+00:00,3279,7,-56,14.5,1,0,0,,a840413c41877f58,0,30.002676,1.0,-56.0,13.12,False,0
2025-04-11 14:56:32.497569+00:00,3280,7,-56,14.5,1,0,0,,a840413c41877f58,0,30.002065,1.0,-56.0,13.219999999999999,False,0
2025-04-11 14:57:02.500263+00:00,3281,7,-56,14.5,1,0,0,,a840413c41877f58,0,30.002694,1.0,-56.0,13.219999999999999,False,0
2025-04-11 14:57:32.521004+00:00,3282,7,-56,14.5,1,0,0,,a840413c41877f58,0,30.020741,1.0,-56.0,14.36,False,0
2025-04-11 14:58:02.503691+00:00,3283,7,-56,9.2,1,0,0,,a840413c41877f58,0,29.982687,1.0,-56.0,13.440000000000001,False,0
2025-04-11 14:58:32.504685+00:00,3284,7,-57,10.8,1,0,0,,a840413c41877f58,0,30.000994,1.0,-56.2,12.7,False,0
2025-04-11 14:59:02.507322+00:00,3285,7,-56,13.8,1,0,0,,a840413c41877f58,0,30.002637,1.0,-56.2,12.56,False,0
2025-04-11 14:59:32.508321+00:00,3286,7,-56,9.0,1,0,0,,a840413c41877f58,0,30.000999,1.0,-56.2,11.459999999999999,False,0
2025-04-11 15:00:02.510959+00:00,3287,7,-57,14.8,1,0,0,,a840413c41877f58,0,30.002638,1.0,-56.4,11.52,False,0
2025-04-11 15:00:32.512932+00:00,3288,7,-57,9.8,1,0,0,,a840413c41877f58,0,30.001973,1.0,-56.6,11.64,False,0
2025-04-11 15:01:02.515630+00:00,3289,7,-57,14.2,1,0,0,,a840413c41877f58,0,30.002698,1.0,-56.6,12.320000000000002,False,0
2025-04-11 15:01:32.517682+00:00,3290,7,-57,14.2,1,0,0,,a840413c41877f58,0,30.002052,1.0,-56.8,12.4,False,0
2025-04-11 15:02:02.519352+00:00,3291,7,-57,9.0,1,0,0,,a840413c41877f58,0,30.00167,1.0,-57.0,12.4,False,0
2025-04-11 15:02:32.521317+00:00,3292,7,-57,13.8,1,0,0,,a840413c41877f58,0,30.001965,1.0,-57.0,12.2,False,0
2025-04-11 15:03:02.523999+00:00,3293,7,-58,10.5,1,0,0,,a840413c41877f58,0,30.002682,1.0,-57.2,12.34,False,0
2025-04-11 15:03:32.526001+00:00,3294,7,-58,10.0,1,0,0,,a840413c41877f58,0,30.002002,1.0,-57.4,11.5,False,0
2025-04-11 15:04:02.528641+00:00,3295,7,-56,14.2,1,0,0,,a840413c41877f58,0,30.00264,1.0,-57.2,11.5,False,0
2025-04-11 15:04:32.529700+00:00,3296,7,-57,13.5,1,0,0,,a840413c41877f58,0,30.001059,1.0,-57.2,12.4,False,0
2025-04-11 15:05:02.532373+00:00,3297,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.002673,1.0,-57.0,12.440000000000001,False,0
2025-04-11 15:05:32.553106+00:00,3298,7,-56,13.5,1,0,0,,a840413c41877f58,0,30.020733,1.0,-56.6,13.040000000000001,False,0
2025-04-11 15:06:02.535785+00:00,3299,7,-56,8.5,1,0,0,,a840413c41877f58,0,29.982679,1.0,-56.2,12.74,False,0
2025-04-11 15:06:32.536759+00:00,3300,7,-56,13.5,1,0,0,,a840413c41877f58,0,30.000974,1.0,-56.2,12.6,False,0
2025-04-11 15:07:02.539472+00:00,3301,7,-57,13.8,1,0,0,,a840413c41877f58,0,30.002713,1.0,-56.2,12.66,False,0
2025-04-11 15:07:32.541436+00:00,3302,7,-57,9.0,1,0,0,,a840413c41877f58,0,30.001964,1.0,-56.4,11.66,False,0
2025-04-11 15:08:02.544100+00:00,3303,7,-57,9.0,1,0,0,,a840413c41877f58,0,30.002664,1.0,-56.6,10.76,False,0
2025-04-11 15:08:32.546069+00:00,3304,7,-56,9.8,1,0,0,,a840413c41877f58,0,30.001969,1.0,-56.6,11.02,False,0
2025-04-11 15:09:02.547769+00:00,3305,7,-56,14.5,1,0,0,,a840413c41877f58,0,30.0017,1.0,-56.6,11.22,False,0
2025-04-11 15:09:32.549779+00:00,3306,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.00201,1.0,-56.4,11.26,False,0
2025-04-11 15:10:02.551447+00:00,3307,7,-56,9.5,1,0,0,,a840413c41877f58,0,30.001668,1.0,-56.2,11.36,False,0
2025-04-11 15:10:32.553481+00:00,3308,7,-56,14.2,1,0,0,,a840413c41877f58,0,30.002034,1.0,-56.0,12.4,False,0
2025-04-11 15:11:02.556151+00:00,3309,7,-56,14.2,1,0,0,,a840413c41877f58,0,30.00267,1.0,-56.0,13.280000000000001,False,0
2025-04-11 15:11:32.557182+00:00,3310,7,-56,14.2,1,0,0,,a840413c41877f58,0,30.001031,1.0,-56.0,13.219999999999999,False,0
2025-04-11 15:12:02.559861+00:00,3311,7,-57,14.0,1,0,0,,a840413c41877f58,0,30.002679,1.0,-56.2,13.219999999999999,False,0
2025-04-11 15:12:32.560883+00:00,3312,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.001022,1.0,-56.2,14.12,False,0
2025-04-11 15:13:02.563560+00:00,3313,7,-57,11.0,1,0,0,,a840413c41877f58,0,30.002677,1.0,-56.4,13.479999999999999,False,0
2025-04-11 15:13:32.585920+00:00,3314,7,-57,9.2,1,0,0,,a840413c41877f58,0,30.02236,1.0,-56.6,12.48,False,0
2025-04-11 15:14:02.567930+00:00,3315,7,-56,13.8,1,0,0,,a840413c41877f58,0,29.98201,1.0,-56.6,12.4,False,0
2025-04-11 15:14:32.570569+00:00,3316,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.002639,1.0,-56.4,12.4,False,0
2025-04-11 15:15:02.572569+00:00,3317,7,-56,10.8,1,0,0,,a840413c41877f58,0,30.002,1.0,-56.4,11.760000000000002,False,0
2025-04-11 15:15:32.575821+00:00,3318,7,-56,10.2,1,0,0,,a840413c41877f58,0,30.003252,1.0,-56.2,11.6,False,0
2025-04-11 15:16:02.577792+00:00,3319,7,-56,9.5,1,0,0,,a840413c41877f58,0,30.001971,1.0,-56.0,11.66,False,0
2025-04-11 15:16:32.579431+00:00,3320,7,-56,9.5,1,0,0,,a840413c41877f58,0,30.001639,1.0,-56.0,10.8,False,0
2025-04-11 15:17:02.581463+00:00,3321,7,-56,13.8,1,0,0,,a840413c41877f58,0,30.002032,1.0,-56.0,10.760000000000002,False,0
2025-04-11 15:17:32.584100+00:00,3322,7,-56,9.0,1,0,0,,a840413c41877f58,0,30.002637,1.0,-56.0,10.4,False,0
2025-04-11 15:18:02.586128+00:00,3323,7,-56,13.8,1,0,0,,a840413c41877f58,0,30.002028,1.0,-56.0,11.12,False,0
2025-04-11 15:18:32.588836+00:00,3324,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.002708,1.0,-56.0,12.02,False,0
2025-04-11 15:19:02.589893+00:00,3325,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.001057,1.0,-56.0,12.919999999999998,False,0
2025-04-11 15:19:32.592571+00:00,3326,7,-56,14.2,1,0,0,,a840413c41877f58,0,30.002678,1.0,-56.0,13.0,False,0
2025-04-11 15:20:02.594562+00:00,3327,7,-57,14.0,1,0,0,,a840413c41877f58,0,30.001991,1.0,-56.2,14.0,False,0
2025-04-11 15:20:32.597264+00:00,3328,7,-54,12.0,1,0,0,,a840413c41877f58,0,30.002702,1.0,-55.8,13.64,False,0
2025-04-11 15:21:02.599270+00:00,3329,7,-56,13.8,1,0,0,,a840413c41877f58,0,30.002006,1.0,-55.8,13.6,False,0
2025-04-11 15:21:32.620671+00:00,3330,7,-57,13.5,1,0,0,,a840413c41877f58,0,30.021401,1.0,-56.0,13.5,False,0
2025-04-11 15:22:02.602686+00:00,3331,7,-57,13.8,1,0,0,,a840413c41877f58,0,29.982015,1.0,-56.2,13.419999999999998,False,0
2025-04-11 15:22:32.604378+00:00,3332,7,-56,14.2,1,0,0,,a840413c41877f58,0,30.001692,1.0,-56.0,13.459999999999999,False,0
2025-04-11 15:23:02.606380+00:00,3333,7,-56,13.8,1,0,0,,a840413c41877f58,0,30.002002,1.0,-56.4,13.819999999999999,False,0
2025-04-11 15:23:32.609014+00:00,3334,7,-56,11.0,1,0,0,,a840413c41877f58,0,30.002634,1.0,-56.4,13.260000000000002,False,0
2025-04-11 15:24:02.611022+00:00,3335,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.002008,1.0,-56.2,13.360000000000003,False,0
2025-04-11 15:24:32.613677+00:00,3336,7,-55,13.8,1,0,0,,a840413c41877f58,0,30.002655,1.0,-55.8,13.36,False,0
2025-04-11 15:25:02.614736+00:00,3337,7,-56,13.8,1,0,0,,a840413c41877f58,0,30.001059,1.0,-55.8,13.280000000000001,False,0
2025-04-11 15:25:32.617443+00:00,3338,7,-56,13.5,1,0,0,,a840413c41877f58,0,30.002707,1.0,-55.8,13.219999999999999,False,0
2025-04-11 15:26:02.618460+00:00,3339,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.001017,1.0,-55.8,13.819999999999999,False,0
2025-04-11 15:26:32.621154+00:00,3340,7,-56,9.5,1,0,0,,a840413c41877f58,0,30.002694,1.0,-55.8,12.919999999999998,False,0
2025-04-11 15:27:02.623164+00:00,3341,7,-56,14.5,1,0,0,,a840413c41877f58,0,30.00201,1.0,-56.0,13.060000000000002,False,0
2025-04-11 15:27:32.624846+00:00,3342,7,-56,14.0,1,0,0,,a840413c41877f58,0,30.001682,1.0,-56.0,13.1,False,0
2025-04-11 15:28:02.626850+00:00,3343,7,-56,14.2,1,0,0,,a840413c41877f58,0,30.002004,1.0,-56.0,13.24,False,0
2025-04-11 15:28:32.629506+00:00,3344,7,-56,9.5,1,0,0,,a840413c41877f58,0,30.002656,1.0,-56.0,12.34,False,0
2025-04-11 15:29:02.631520+00:00,3345,7,-55,13.8,1,0,0,,a840413c41877f58,0,30.002014,1.0,-55.8,13.2,False,0
2025-04-11 15:29:32.653934+00:00,3346,7,-56,13.5,1,0,0,,a840413c41877f58,0,30.022414,1.0,-55.8,13.0,False,0
2025-04-11 15:30:02.636006+00:00,3347,7,-56,14.0,1,0,0,,a840413c41877f58,0,29.982072,1.0,-55.8,13.0,False,0
2025-04-11 15:30:32.638682+00:00,3348,7,-56,14.5,1,0,0,,a840413c41877f58,0,30.002676,1.0,-55.8,13.059999999999999,False,0
2025-04-11 15:31:02.639712+00:00,3349,7,-57,14.0,1,0,0,,a840413c41877f58,0,30.00103,1.0,-56.0,13.959999999999999,False,0
2025-04-11 15:31:32.642404+00:00,3350,7,-57,8.8,1,0,0,,a840413c41877f58,0,30.002692,1.0,-56.4,12.959999999999999,False,0
2025-04-11 15:32:02.644378+00:00,3351,7,-57,13.8,1,0,0,,a840413c41877f58,0,30.001974,1.0,-56.6,13.02,False,0
