time,device_address,physical_payload,gateway,crc_status,frequency,spreading_factor,bandwidth,code_rate,rssi,snr,size,mtype,fcnt,fport
2020-07-04T00:00:04.459070Z,27000251,gFECACcAiDYFTO/8Nbb/+RJ1,0000024b0b031c97,1,867100000,8,125,4/5,-109,-6.8,-1,100,13960,5
2020-07-04T00:00:04.852062Z,20000002,QAIAACCAiOMKI35GZqwdPPLnwN5hmHdGV2V1lFk=,0000024b0b031c97,1,868500000,12,125,4/5,-107,-13,-1,010,58248,10
2020-07-04T00:00:08.338126Z,270002b3,QLMCACcA/FsFfQ29ja7dl7SSTBi3Sibc61eyVa0sNQ==,0000024b0b031c97,1,867700000,8,125,4/5,-102,-7.8,-1,010,23548,5
2020-07-04T00:00:08.468046Z,2601297c,QHwpASaARtwFFNpoBH+J+vb/XCIEtrjOHrEBJFY=,0000024b0b031c97,1,868300000,12,125,4/5,-82,2.8,-1,010,56390,5
2020-07-04T00:00:11.246740Z,27007d4b,gEt9ACcA6y4CdKeHFLzW08LQdt1BZD19YqFn4eBUJBxirB4hmt1LOZOVQh7QGKThozqqb8VaUJ2w47ENeD20jqHzUoSWTMk+QFsWoqOahH1RujZQDDBH0rR4/SnKYzbF2pt2ZAVtK1+Yuy3TLrVIRbcARf0IaMGhCj3MsIt5/dX56Jo6kZQlODTHs5JslurH1GF9292d9vRg4x23Vf1JjfQW5QpotPIvdJSRHGBPVKOmaral/Unu9b2aAu0zVB0QusppfkvZBrXgDIl7C3bLspwR9WQ2wYlHtX+4x74Sko0QYiupaY2OMSXlfE5bukqJi1jE3kOMIJUPUkg4mWoR,0000024b0b031c97,1,867900000,8,125,4/5,-106,4.5,-1,100,12011,2
2020-07-04T00:00:17.174650Z,26012682,QIImASYAiaMB8O4ngz5GqkesPg==,0000024b0b031c97,1,867500000,7,125,4/5,-79,3.5,-1,010,41865,1
2020-07-04T00:00:17.575290Z,01f87209,QAly+AGAmAUFYijcfsNOp/h3nQ3Ob0KtAXw=,0000024b0b031c97,1,867900000,9,125,4/5,-105,-12.5,-1,010,1432,5
2020-07-04T00:00:17.726258Z,000a056c,QGwFCgCAAgAFBKJzsK/EkUBPtA2aWdTPWRwPCl1S,0000024b0b031c97,1,867900000,7,125,4/5,-106,2.2,-1,010,2,5
2020-07-04T00:00:17.790818Z,26012dc5,QMUtASYARyoByXeGbHZNlNLMWqypdtu9FHiuCleIEjgJe3g8+O6W9CbllX2QfMgS8fk1fXxAvFTMaelIuYE=,0000024b0b031c97,1,867900000,12,125,4/5,-105,-14.2,-1,010,10823,1
2020-07-04T00:00:20.237937Z,26012e98,QJguASaAwyQFjOj8H3lbJ2Wbgl+PLPwPXaxYbeA=,0000024b0b031c97,1,868500000,12,125,4/5,-96,-4.8,-1,010,9411,5
2020-07-04T00:00:24.955464Z,27007d54,QFR9ACcAAwAC5lJEu1M9tZFt3GNrVdXC6sA2pA7R,0000024b0b031c97,1,868500000,8,125,4/5,-108,-7.5,-1,010,3,2
2020-07-04T00:00:25.823401Z,26012c77,QHcsASaA19wFgYNMSH5woY8lfYQuwqazE/qBPoE=,0000024b0b031c97,1,867300000,12,125,4/5,-103,0.8,-1,010,56535,5
2020-07-04T00:00:29.302976Z,00477606,QAZ2RwCAC+wF5M0KUvrpFWhADDwMW7L8t2k=,0000024b0b031c97,1,868500000,10,125,4/5,-111,-10.8,-1,010,60427,5
2020-07-04T00:00:39.319548Z,26012682,QIImASYAiqMBQ1kpvMIBuc8IcA==,0000024b0b031c97,1,868100000,7,125,4/5,-81,10.2,-1,010,41866,1
2020-07-04T00:00:43.647817Z,20000033,QDMAACCAcOQKvsTHsb4hK5E9PL1WxmJDwHrFQ6k=,0000024b0b031c97,1,868500000,7,125,4/5,-109,-5.5,-1,010,58480,10
2020-07-04T00:00:48.000288Z,260120fa,QPogASaA0QcFyFitDHp44SR15eRtRlubyqglRlwg,0000024b0b031c97,1,868500000,7,125,4/5,-106,-3.8,-1,010,2001,5
2020-07-04T00:00:51.756160Z,20000000,QAAAACCAeeMKZVtSvIiJ4B+ahOx9yu2to3g=,0000024b0b031c97,1,868500000,7,125,4/5,-107,-2.2,-1,010,58233,10
2020-07-04T00:00:52.396729Z,26012c9a,QJosASYAKxcBxHaOUB4tcYY56LJRWQblxl655afv0zR1H2mN1IFpZrfOj/Jo5L37L+Smg7nZQj0h/SgQtHD2HfUInPe5vSpI+IDExw1QVov/VCuQJe6i,0000024b0b031c97,1,867100000,9,125,4/5,-96,-8.5,-1,010,5931,1
2020-07-04T00:01:01.464261Z,26012682,QIImASYAi6MB/z2yTX5eUUq4PQ==,0000024b0b031c97,1,868300000,7,125,4/5,-78,7,-1,010,41867,1
2020-07-04T00:01:09.280794Z,26012a47,QEcqASaA4+AFUSge7zb5O4PllgSAOBnILyZI/q8=,0000024b0b031c97,1,868300000,12,125,4/5,-83,0.2,-1,010,57571,5
2020-07-04T00:01:19.292678Z,04a046d0,QNBGoASAnAcBXBqCBx1mUE6DI1+L54ie8TZJ2CkcC0B7,0000024b0b031c97,1,868100000,7,125,4/5,-102,0,-1,010,1948,1
2020-07-04T00:01:23.292319Z,26012a85,QIUqASaAZ9wFfq5aJCKTeJrU0F5SDEeeDCft4ug=,0000024b0b031c97,1,868500000,12,125,4/5,-88,5.5,-1,010,56423,5
2020-07-04T00:01:23.609222Z,26012682,QIImASYAjKMB8Hl9yNilpHD7fQ==,0000024b0b031c97,1,868100000,7,125,4/5,-79,9.8,-1,010,41868,1
2020-07-04T00:01:36.124984Z,2601282c,QCwoASaA6AsFjp5CI4w5x1+iiVnRj+xuiqV5ZP2z,0000024b0b031c97,1,868500000,7,125,4/5,-93,4,-1,010,3048,5
2020-07-04T00:01:38.949713Z,001f49b3,QLNJHwCAFRAF6GfpAyC8xC+aMzDbEHhur8wy5s0=,0000024b0b031c97,1,867100000,9,125,4/5,-102,-12.5,-1,010,4117,5
2020-07-04T00:01:39.586809Z,26012de0,QOAtASaAib8K3dVXA9/IIfsO1YuRN0WnDw==,0000024b0b031c97,1,868500000,7,125,4/5,-108,-1.2,-1,010,49033,10
2020-07-04T00:01:44.171273Z,01fb352d,QC01+wGAyTgFseIRnQy7rvl9Ka45Uig2Slbc8PQ=,0000024b0b031c97,1,867700000,9,125,4/5,-107,-11,-1,010,14537,5
2020-07-04T00:01:45.754055Z,26012682,QIImASYAjaMBMP0Bcb0Ku1q8vA==,0000024b0b031c97,1,867900000,7,125,4/5,-81,10.8,-1,010,41869,1
2020-07-04T00:02:04.533003Z,20000001,QAEAACCAiOMKbnQYhfoXr/yf8gVk/xb38PII+kc=,0000024b0b031c97,1,868500000,12,125,4/5,-103,-13.5,-1,010,58248,10
2020-07-04T00:02:06.920098Z,27000228,QCgCACcAXhwFKrc5b6OebU/Mm2sGZ7t9QhHCcHNchtx9Nj1Xaei4h9kHR6REcd68TP4Oo66PNDsl5JLXyLVScg==,0000024b0b031c97,1,868500000,8,125,4/5,-106,-0.5,-1,010,7262,5
2020-07-04T00:02:07.899082Z,26012682,QIImASYAjqMBhbOCZaJHjx1muQ==,0000024b0b031c97,1,867500000,7,125,4/5,-79,7,-1,010,41870,1
2020-07-04T00:02:09.450857Z,27000251,gFECACcAjDYF1UK47mzFw2/E,0000024b0b031c97,1,867100000,8,125,4/5,-108,-6.8,-1,100,13964,5
2020-07-04T00:02:17.584206Z,20000001,QAEAACCAf/4KFHYwzVEmvUaupXd9yw4cnIQ=,0000024b0b031c97,1,868500000,7,125,4/5,-111,-3.5,-1,010,65151,10
2020-07-04T00:02:23.052637Z,260124e2,QOIkASYA5TkFAW/+NSM28iZ6tRNMfIBTElSm3l0aa/KpkZdvNA==,0000024b0b031c97,1,868500000,12,125,4/5,-95,7,-1,010,14821,5
2020-07-04T00:02:30.043994Z,26012682,QIImASYAj6MBKzXgv74i1cA0ag==,0000024b0b031c97,1,868300000,7,125,4/5,-76,6.2,-1,010,41871,1
2020-07-04T00:02:43.762678Z,26012367,QGcjASYA23gCDQiKmNhMlNYeFg==,0000024b0b031c97,1,867100000,7,125,4/5,-76,9.5,-1,010,30939,2
2020-07-04T00:02:44.179900Z,20000003,QAMAACCABAAK+O8dkA7taYNUfiD8sb0YM87V7gk=,0000024b0b031c97,1,868500000,7,125,4/5,-107,-3,-1,010,4,10
2020-07-04T00:02:46.048132Z,20000000,QAAAACCAqOIKHDvHLEJDB9H6/rLQE4PAtv/Fu+8=,0000024b0b031c97,1,868100000,7,125,4/5,-107,-7.5,-1,010,58024,10
2020-07-04T00:02:47.982676Z,27008220,QCCCACeAjQIBXN7FA9x0XoSKc8um/F1OqgygRypQ+FhgsmnR,0000024b0b031c97,1,868100000,11,125,4/5,-84,7.2,-1,010,653,1
2020-07-04T00:02:52.188668Z,26012682,QIImASYAkKMBt1iK0uYpkNhhxQ==,0000024b0b031c97,1,867500000,7,125,4/5,-78,6,-1,010,41872,1
2020-07-04T00:02:56.782091Z,000c4480,QIBEDACAC+wFDdtuetf4bf+J1AZhUxtlfec=,0000024b0b031c97,1,868500000,10,125,4/5,-95,-9.2,-1,010,60427,5
2020-07-04T00:02:58.982522Z,260126e2,QOImASaA6dgFoBq9cnzQY12MDGht9rahj/PBdUU=,0000024b0b031c97,1,868500000,12,125,4/5,-100,-8.2,-1,010,55529,5
2020-07-04T00:02:59.272642Z,26012bfd,QP0rASaA2IIFwtvI8a2EwrFLJZjw,0000024b0b031c97,1,867700000,7,125,4/5,-99,-3.2,-1,010,33496,5
2020-07-04T00:00:45.648686744Z,-1,FZrs3zNenKC1o12Tf2jFGlyZRRlnSLVdBvJ6xOzuPCJNF/7JDscDks60EFB8kYMLW9AdZ5BdXzLjAqmk3L22E14WDmmicAIwKlWIdRLSuFuZYJ3JWQ==,00800000a0001793,-1,868300000,7,125,4/7,-109,-12,-1,000,-1,-1
2020-07-04T00:01:17.764129022Z,ac85c8a1,1qHIhazkpJxStDapOV/5xUPSywnUcmisws6lx2H1MMyc9i9J20IwJDLK8QuxscrBAzBV5SzSEqHyjCakU0QWCaPuz9lVSIBfeiTmpLHUKhpkKJy7wD/Q1Mwb2KK49JysKX3alI8fZfwKe7iFMzvup+/+Rug=,00800000a0001793,-1,868100000,7,125,4/5,-110,-10.8,-1,110,40100,57
2020-07-04T00:02:38.588186493Z,7b6efe74,/XT+bnv63dQtI1iE1/iC1ICqkmksryONiUhp6PcslClOeVBIo9rRBEor5y58HBJN0qQUD8wEzhO8HnJ0MrrnNe8NrtmRwcqzYYUbZyW/vzJ/2P1rXP1H,00800000a0001793,-1,867500000,7,125,4/7,-110,-11.8,-1,111,54493,146
2020-07-03T23:59:59.572340Z,-1,,7276ff002e062804,-1,867500000,7,125,4/6,-115,-11.5,-1,-1,-1,-1
2020-07-04T00:00:17.467851Z,26012cb5,QLUsASYAFWEBQacR4nSZ8mYHOo/MRzxHpH1gz1tWsfGyJOnR0JNegZtqe+8APwEc/1EZ5ur/APvDKGe9JFg=,7276ff002e062804,1,867700000,12,125,4/5,-92,-19,-1,010,24853,1
2020-07-04T00:00:31.618905Z,0350398e,QI45UAOA8wABvMm0ELIX02v9puHdYXA78u/wOVmG4QyQVBCuXoBBzGif9kdtj6ZqOl34xbIPACID,7276ff002e062804,1,868100000,7,125,4/5,-98,2,-1,010,243,1
2020-07-04T00:00:41.054396Z,-1,,7276ff002e062804,-1,868500000,7,125,4/5,-101,-11,-1,-1,-1,-1
2020-07-04T00:00:50.597335Z,-1,,7276ff002e062804,-1,868100000,7,125,4/5,-102,-9,-1,-1,-1,-1
2020-07-04T00:00:56.594210Z,-1,,7276ff002e062804,-1,867300000,9,125,4/5,-86,-15.5,-1,-1,-1,-1
2020-07-04T00:00:57.183410Z,-1,,7276ff002e062804,-1,868100000,10,125,4/5,-102,-18,-1,-1,-1,-1
2020-07-04T00:01:09.065102Z,-1,,7276ff002e062804,-1,867300000,7,125,4/8,-116,-12.5,-1,-1,-1,-1
2020-07-04T00:01:13.261048Z,-1,,7276ff002e062804,-1,868100000,7,125,4/7,-113,-11,-1,-1,-1,-1
2020-07-04T00:01:24.407420Z,-1,,7276ff002e062804,-1,867100000,9,125,4/5,-104,-16.5,-1,-1,-1,-1
2020-07-04T00:01:33.889456Z,fe8245b5,QLVFgv6A0QsB23VLocOicl0STRRs/fUfvSFEXaaBJBiNToUuLU7nRM36Aw==,7276ff002e062804,1,868100000,12,125,4/5,-94,-23,-1,010,3025,1
2020-07-04T00:01:34.918624Z,-1,,7276ff002e062804,-1,868100000,7,125,4/8,-115,-12.2,-1,-1,-1,-1
2020-07-04T00:01:34.976672Z,-1,,7276ff002e062804,-1,868500000,12,125,4/5,-101,-15.2,-1,-1,-1,-1
2020-07-04T00:01:35.802648Z,-1,,7276ff002e062804,-1,868100000,7,125,4/5,-107,-8.5,-1,-1,-1,-1
2020-07-04T00:01:42.637714Z,-1,,7276ff002e062804,-1,867100000,7,125,4/7,-92,-11,-1,-1,-1,-1
2020-07-04T00:01:50.183301Z,-1,Af8HAA==,7276ff002e062804,1,868100000,9,125,4/5,-110,-9,-1,000,-1,-1
2020-07-04T00:01:51.111182Z,-1,AAEAAAAAnrcY3QsM8P+etxiXzLY+riU=,7276ff002e062804,1,868500000,12,125,4/5,-95,-21,-1,000,-1,-1
2020-07-04T00:01:53.724710Z,-1,,7276ff002e062804,-1,868300000,7,250,4/5,-108,-12.2,-1,-1,-1,-1
2020-07-04T00:02:22.052657Z,260124e2,QOIkASYA5TkFAW/+NSM28iZ6tRNMfIBTElSm3l0aa/KpkZdvNA==,7276ff002e062804,1,868500000,12,125,4/5,-98,-8,-1,010,14821,5
2020-07-04T00:02:28.821892Z,-1,,7276ff002e062804,-1,868500000,9,125,4/5,-102,-12.2,-1,-1,-1,-1
2020-07-04T00:02:45.859602Z,04101f63,QGMfEASA8SAB5XOk9f5cZFo+/q5qGdC8x8c6ACpfUWLJuL3Y91GevGR/jCKlVq3KfI5rrH+T9+Nz,7276ff002e062804,1,868100000,7,125,4/5,-102,-2,-1,010,8433,1
2020-07-04T00:02:46.982690Z,27008220,QCCCACeAjQIBXN7FA9x0XoSKc8um/F1OqgygRypQ+FhgsmnR,7276ff002e062804,1,868100000,11,125,4/5,-93,-16,-1,010,653,1
2020-07-04T00:02:52.618741Z,-1,,7276ff002e062804,-1,868300000,7,125,4/8,-98,-12.8,-1,-1,-1,-1
2020-07-04T00:02:56.588286Z,01a8329f,QJ8yqAGDUBYDBwIFkvXtNt6Gb8RrEc72,7276ff002e062804,1,868500000,9,125,4/5,-102,-15,-1,010,5712,5
2020-07-04T00:03:00.731552Z,27007d4b,gEt9ACcA7y4CrWtAHRNLgZMsyPKK+h0LKRAM5nl+WHZUKj0C9SW3fLGNjyOlY0IcbMl1VYpLi+QdW8GJttOWVG9+onqUia4XDFJuEJB7wLVmd4WM8AhSfTpo1DiyxoPaixMLE1mxm/NXfoEE+vGTTts9UNgFzWG6wK2+mCaPXCIn1xE4bs8EShQlcZSdQpkvyhaHAPpMiO3sHbc7Yx1A5AwTp0nbUdwfm0MVwYa9tZeFUgX5MkS/x67fBYOyOUETW87pWlZxM42vCLz7OdTr3AMj07z20euzczJEzJP5uWMackLBU2R/dHxJdy+0g9dilDbfeEpGDj+2xq7IrLIH,0000024b0b031c97,1,867300000,8,125,4/5,-106,-0.8,-1,100,12015,2
2020-07-04T00:03:11.452814Z,26012786,QIYnASaAxCQFBzUBsW9kZEUzAWxMdaKyzbt9FWY=,0000024b0b031c97,1,868100000,12,125,4/5,-91,-2.8,-1,010,9412,5
2020-07-04T00:03:14.333605Z,26012682,QIImASYAkaMBRMElWafVnF+2gg==,0000024b0b031c97,1,867900000,7,125,4/5,-81,10,-1,010,41873,1
2020-07-04T00:03:14.387844Z,20000018,QBgAACCAquIK0RTgt8d5yGgRXMDlTGsV21M=,0000024b0b031c97,1,868100000,7,125,4/5,-108,-7,-1,010,58026,10
2020-07-04T00:03:15.181765Z,48dd00ae,QK4A3UiAxqEFeKQP080RaakoToqU7hGoCsxlSwg=,0000024b0b031c97,1,868100000,12,125,4/5,-99,-4.5,-1,010,41414,5
