time,device_address,physical_payload,gateway,crc_status,frequency,spreading_factor,bandwidth,code_rate,rssi,snr,size,mtype,fcnt,fport
2020-05-25T00:00:05.486665Z,26012803,QAMoASaAEMV9J6HScJ4nTFQmN6iT,0000024b0b031c97,1,867900000,12,125,4/5,-107,-15,-1,010,50448,125
2020-05-25T00:00:06.523032Z,270002e8,QOgCACeANAwP0kaA4YMtJQeYivxRKrvVqL6rv4r90uDRPYGEtHG0,0000024b0b031c97,1,867700000,8,125,4/5,-106,-8.2,-1,010,3124,15
2020-05-25T00:00:07.980270Z,200000f0,QPAAACCAVFcKLKJLH1VouL05EblFeHNO378=,0000024b0b031c97,1,868500000,7,125,4/5,-109,-5.5,-1,010,22356,10
2020-05-25T00:00:08.152421Z,26012682,QIImASYA6EEBSV5Ef7qm9bCQsQ==,0000024b0b031c97,1,868100000,7,125,4/5,-81,9.8,-1,010,16872,1
2020-05-25T00:00:17.278717Z,26012dc5,QMUtASYAnyIBfIV8Ksw2GFKiswt5N+PWJElIqmXfGC76R/LH3Nro7bxEQxHVvUY5lMUcU6B9ccoX06ETfpo=,0000024b0b031c97,1,867700000,12,125,4/5,-100,-14.2,-1,010,8863,1
2020-05-25T00:00:20.108090Z,27000251,gFECACcApXQF4NRzB/pDynQz,0000024b0b031c97,1,867300000,8,125,4/5,-107,-10.8,-1,100,29861,5
2020-05-25T00:00:24.527267Z,260124e9,QOkkASaA0coFr45XTuqn1V4RQxXgz8IDE1K8uGI=,0000024b0b031c97,1,868300000,12,125,4/5,-101,-8.2,-1,010,51921,5
2020-05-25T00:00:24.682251Z,14000005,QAUAABSA09IK6bjPQxew+7IyWauMePjQd78=,0000024b0b031c97,1,868100000,12,125,4/5,-107,-10.8,-1,010,53971,10
2020-05-25T00:00:30.296856Z,26012682,QIImASYA6UEBkjICLLwHT5Rbuw==,0000024b0b031c97,1,868500000,7,125,4/5,-78,7.8,-1,010,16873,1
2020-05-25T00:00:49.582427Z,270082b9,QLmCACeATAYBCjWhJHZApCoajJI+My/r7kbM9aZa+M0SFSek,0000024b0b031c97,1,867900000,11,125,4/5,-101,7,-1,010,1612,1
2020-05-25T00:00:52.441329Z,26012682,QIImASYA6kEBwHmI9vtZVF1czA==,0000024b0b031c97,1,867700000,7,125,4/5,-81,9.8,-1,010,16874,1
2020-05-25T00:01:03.108886Z,27007d87,QId9ACcABQAC1rUSHuYmOJe9TMjUCm4i+H9bd+l8,0000024b0b031c97,1,868300000,8,125,4/5,-98,-8,-1,010,5,2
2020-05-25T00:01:07.175622Z,01a13349,QEkzoQGAuxUFyRvJdYQalO2S2KJ1dyL8v7THL4c=,0000024b0b031c97,1,867900000,9,125,4/5,-105,-10,-1,010,5563,5
2020-05-25T00:01:11.476779Z,27007d5d,QF19ACcABwACWdLUI5U1mDcjPy4drAHRGZx6D8CR,0000024b0b031c97,1,868300000,8,125,4/5,-105,-7.2,-1,010,7,2
2020-05-25T00:01:14.585841Z,26012682,QIImASYA60EBCmbPlHGgZV7GLQ==,0000024b0b031c97,1,868300000,7,125,4/5,-81,6.8,-1,010,16875,1
2020-05-25T00:01:15.628130Z,20000006,QAYAACCAeLYKIGuk3S8mM9YqWVobIOFaMtNLY8s=,0000024b0b031c97,1,868500000,7,125,4/5,-106,-6,-1,010,46712,10
2020-05-25T00:01:17.586440Z,20000002,QAIAACCAi9IKVyVu/mwtrdq06QtyNaeyfXI=,0000024b0b031c97,1,868500000,7,125,4/5,-108,-6.8,-1,010,53899,10
2020-05-25T00:01:21.585592Z,2601242d,QC0kASbADsYFnmm9Cm1ChyBlyRkncWxCEL+Xxrk=,0000024b0b031c97,1,868500000,7,125,4/5,-103,-4.5,-1,010,50702,5
