time,device_address,physical_payload,gateway,crc_status,frequency,spreading_factor,bandwidth,code_rate,rssi,snr,size,mtype,fcnt,fport
2020-04-28T00:00:09.948118Z,26012682,QIImASYAaKYBI8ONYHQCqpzOzQ==,0000024b0b031c97,1,868300000,7,125,4/5,-76,8.5,-1,010,42600,1
2020-04-28T00:00:11.369408Z,0099859f,QJ+FmQCAWMYF2kg8frQ4ZBqFl5xVeEkK6H18Gzs=,0000024b0b031c97,1,867300000,9,125,4/5,-106,-8,-1,010,50776,5
2020-04-28T00:00:12.191150Z,2700025a,QFoCACeAMTUP/rc0FaUWeitmQliQ,0000024b0b031c97,1,868500000,8,125,4/5,-103,1.5,-1,010,13617,15
2020-04-28T00:00:14.662669Z,00f78d57,QFeN9wCAW8YFccMS2SSn1OOgwhCfQ0iBTqQ=,0000024b0b031c97,1,867300000,10,125,4/5,-113,-15.2,-1,010,50779,5
2020-04-28T00:00:14.936012Z,26012367,QGcjASYAGy4CWBu5x/E8pu+M8A==,0000024b0b031c97,1,868300000,7,125,4/5,-71,8.5,-1,010,11803,2
2020-04-28T00:00:15.982981Z,2600236f,QG8jACaATjYFyFbLIKrPAK+yQYEr,0000024b0b031c97,1,867100000,7,125,4/5,-99,3,-1,010,13902,5
2020-04-28T00:00:16.769390Z,-1,Wa9/buQmcj4=,0000024b0b031c97,1,868500000,8,125,4/6,-89,7.5,-1,010,-1,-1
2020-04-28T00:00:16.840838Z,26012dc5,QMUtASYAdB0BsdZBpNrnDhfOe/MW27WaXEpWSIIe+FlM+ei+Xd5B90LdeeWeclGyYkA6B/Hjp6+wNK6o+Ys=,0000024b0b031c97,1,867100000,12,125,4/5,-105,-8.5,-1,010,7540,1
2020-04-28T00:00:30.260720Z,0152e706,QAbnUgGA4iEFb2fdoFqanT+H3+eOvuFncPA5AtwKPpW7i0E=,0000024b0b031c97,1,867700000,9,125,4/5,-103,6,-1,010,8674,5
2020-04-28T00:00:32.092832Z,26012682,QIImASYAaaYBzse7MOy4y2Hr4g==,0000024b0b031c97,1,867900000,7,125,4/5,-79,10,-1,010,42601,1
2020-04-28T00:00:33.510528Z,00996b8b,QItrmQCAkoQF4Octyn9ajaAWyrZuW914E/HjjX8Q5Dzsy+U=,0000024b0b031c97,1,867100000,9,125,4/5,-109,-7.8,-1,010,33938,5
2020-04-28T00:00:33.543792Z,26012e76,QHYuASaApdoKDdlo6ztG057Gy1JiXwXfPw==,0000024b0b031c97,1,867700000,12,125,4/5,-109,-3.2,-1,010,55973,10
2020-04-28T00:00:33.850608Z,270002dd,QN0CACcAF1kFXp99Urr23qB4/DOAa2oozke9nfygQA==,0000024b0b031c97,1,867300000,8,125,4/5,-106,-9.2,-1,010,22807,5
2020-04-28T00:00:37.059725Z,26011b56,QFYbASaARAABTk3pbc8dcLc=,0000024b0b031c97,1,867300000,7,125,4/5,-107,-3.8,-1,010,68,1
2020-04-28T00:00:38.503293Z,27000238,QDgCACcAF1kFIhQof04jY1Fael5A7jqB18+DK6W24A==,0000024b0b031c97,1,867100000,8,125,4/5,-111,-11.2,-1,010,22807,5
2020-04-28T00:00:40.634606Z,01080241,QEECCAGAdgMFU0aiGLvuAuJoMJYEFyZb/eM=,0000024b0b031c97,1,867700000,9,125,4/5,-108,-13,-1,010,886,5
2020-04-28T00:00:42.807589Z,26012786,QIYnASaAE/8FVNg0Qy8QZvxYCh7fyBb679tN/t0=,0000024b0b031c97,1,868300000,12,125,4/5,-109,-6,-1,010,65299,5
2020-04-28T00:00:47.391298Z,270002a1,QKECACcAF1kFHipGqaayRZ36btQe9S00C/cJSCRLMg==,0000024b0b031c97,1,867700000,8,125,4/5,-108,-1,-1,010,22807,5
2020-04-28T00:00:47.403473Z,20000034,QDQAACCAD5kKrSBwlvY9RD2cMH/L3XaoG8I=,0000024b0b031c97,1,868500000,7,125,4/5,-98,-8.2,-1,010,39183,10
2020-04-28T00:00:50.352633Z,270002a3,QKMCACcAF1kFFHVQmAcVBdyth6TdJhkhdWrwEBkorQ==,0000024b0b031c97,1,867300000,8,125,4/5,-109,-3.5,-1,010,22807,5
2020-04-28T00:00:54.237545Z,26012682,QIImASYAaqYBAGKKhRqjy0f+Dg==,0000024b0b031c97,1,867700000,7,125,4/5,-78,10.5,-1,010,42602,1
2020-04-28T00:00:59.065519Z,26012c6e,QG4sASaA0QMCNRlaqtgmitbQH47HCStkrgKzt8net9p/aBBSfG/N,0000024b0b031c97,1,868500000,7,125,4/5,-99,6.2,-1,010,977,2
2020-04-28T00:00:59.915294Z,270002d6,QNYCACcAF1kFu5IrQs/WTeUPAtCDpHdNrmYK1VGQ6g==,0000024b0b031c97,1,867100000,8,125,4/5,-108,-5,-1,010,22807,5
2020-04-28T00:01:07.535173Z,48dd00ae,QK4A3UiAFXwFQp98e2aebxc0tSdNiHFvITq9z20=,0000024b0b031c97,1,868300000,12,125,4/5,-97,-5.2,-1,010,31765,5
2020-04-28T00:01:07.650285Z,270002f0,gPACACcAiScFlk+Hs9qbwAVT8qyR3e50xUR02w==,0000024b0b031c97,1,867100000,8,125,4/5,-107,3.2,-1,100,10121,5
2020-04-28T00:01:14.345600Z,0410214b,QEshEASAtggBABdow8jkps/a9tOoLC1xiiN4Uoa2nqLgr1VF6VW5lalQs5ePDpimj0pXzJxYqaTL,0000024b0b031c97,1,868300000,7,125,4/5,-92,-2,-1,010,2230,1
2020-04-28T00:01:16.382239Z,26012682,QIImASYAa6YBKw4ULCaeuXixig==,0000024b0b031c97,1,867300000,7,125,4/5,-77,10,-1,010,42603,1
2020-04-28T00:01:19.702247Z,2700021a,QBoCACcAGDUFSdMwgrK7bOoWWfwI7EfLt1UlfbAt,0000024b0b031c97,1,867100000,8,125,4/5,-111,-6.8,-1,010,13592,5
2020-04-28T00:01:21.490984Z,27008243,gEOCACeALAgBuikcjXCV/Xiyh3lscrTAH1xxbAvJDLxDQsUb,0000024b0b031c97,1,867700000,11,125,4/5,-97,7.2,-1,100,2092,1
