time,device_address,physical_payload,gateway,crc_status,frequency,spreading_factor,bandwidth,code_rate,rssi,snr,size,mtype,fcnt,fport
2020-07-13T00:00:05.095630Z,26012682,QIImASYAsywByBNKxehHOY6ftw==,0000024b0b031c97,1,867700000,7,125,4/5,-77,8.5,-1,010,11443,1
2020-07-13T00:00:06.574044Z,-1,DmABLCDxetmLNjWEPrO63Gk49Gd94BcswFZ0WgEpcn9bow8=,0000024b0b031c97,1,868500000,8,125,4/5,-102,-0.5,-1,000,-1,-1
2020-07-13T00:00:13.396026Z,27007d55,QFV9ACcABQACpMzkbkAkUXZTgRbfqEwfp4KFZbzb,0000024b0b031c97,1,868500000,8,125,4/5,-113,-5.8,-1,010,5,2
2020-07-13T00:00:17.810794Z,26012dc5,QMUtASYAACwByn6geDFfZz5JVvCZDzxjUWKr7f3sOVH1fkkMTQ5axzLXsQVxEIkGqwDJxk5zwiA2Gvx9R8k=,0000024b0b031c97,1,867900000,12,125,4/5,-108,-13.8,-1,010,11264,1
2020-07-13T00:00:21.999289Z,260125eb,QOslASYACQAC9bw+UBLJHnnwbvbtxiPXE+Sm48Y2,0000024b0b031c97,1,868100000,8,125,4/5,-94,4,-1,010,9,2
2020-07-13T00:00:22.800945Z,26012c1d,QB0sASaA1CkFczv2SGL1OSNbj5266neFv1UYTZw=,0000024b0b031c97,1,868300000,12,125,4/5,-103,-9,-1,010,10708,5
2020-07-13T00:00:27.240349Z,26012682,QIImASYAtCwBp0Cqm8+CdvDErw==,0000024b0b031c97,1,867100000,7,125,4/5,-81,9.8,-1,010,11444,1
2020-07-13T00:00:30.451212Z,26012367,QGcjASYA5YIChdBgzuboPaputw==,0000024b0b031c97,1,868100000,7,125,4/5,-72,9.2,-1,010,33509,2
2020-07-13T00:00:33.654398Z,26012a47,QEcqASaA8+UF/+IvYNS0p/Icyje11BfKY/MJbwk=,0000024b0b031c97,1,868300000,12,125,4/5,-101,7.5,-1,010,58867,5
2020-07-13T00:00:41.156690Z,20000005,QAUAACCAyuwKz1U1b86ANRxzki93RE45fd0=,0000024b0b031c97,1,868100000,7,125,4/5,-109,-0.8,-1,010,60618,10
2020-07-13T00:00:41.845106Z,-1,ekVm7qdQuJA=,0000024b0b031c97,1,868500000,8,125,4/6,-100,6.2,-1,011,-1,-1
2020-07-13T00:00:43.655379Z,26012a85,QIUqASaAd+EF3jl/0hvRP+1UgqsxbCsTW3iigTQ=,0000024b0b031c97,1,867100000,12,125,4/5,-107,7,-1,010,57719,5
2020-07-13T00:00:46.429225Z,2601282c,QCwoASaACxEFeKC8UkETyhkLOi50DhX7XOQRRUE4,0000024b0b031c97,1,867100000,7,125,4/5,-96,7.2,-1,010,4363,5
2020-07-13T00:00:49.385312Z,26012682,QIImASYAtSwBs+hrsbvpHmdjmA==,0000024b0b031c97,1,867300000,7,125,4/5,-78,9.5,-1,010,11445,1
2020-07-13T00:00:50.812281Z,0067bbcd,QM27ZwCCESoDBwU0CkDMzZ0ZIPVJMpIOLhcECH5zlQ==,0000024b0b031c97,1,867700000,9,125,4/5,-99,-7,-1,010,10769,5
