time,device_address,physical_payload,gateway,crc_status,frequency,spreading_factor,bandwidth,code_rate,rssi,snr,size,mtype,fcnt,fport
2019-04-05T00:00:33.784263Z,9087cec2,lMLOh5CBlS3ojFdOY6tc6CnDeD8iyXFEN+PXouqJMvMVWQXDWgdMk6ln94XAQJA6AYs2YooLdAf2sl4atgZGCWBepPY5orBWBDX0BHeGXuKAhAZBjLcrDf2BocK+U3fuWnGdGwy4U8QiYf14WS/BNXcKKd+A7ZLK1vEn3vTELjb+H7xL9XNXLtUI0pJ7DwBY+fZ5GOs5jH/sJ4ZknkpY8hUvdFN3tBKqZRyq0LJgRxK4BZQH5V09lx5Dj82bznvEPMGpmzDNiWCeBcQbhqXqXBudGtnznO/sizb8ZYnK/QQYRTg0mBwStZuFM17F5JNydD3I844=,00800000a0001793,-1,868100000,7,125,4/8,-109,-11.2,245,100,11669,140
2019-04-05T00:01:29.274680734Z,c05b940b,zwuUW8CMayUVvyvnfrgnsow0YFLrd9jVSJE+j1hzJQL7kKqjYMRrCXHMLeJ6py+MFR5VKmjjYVhuJLd/tFduWAya2hA7Z9lnG7LY48BluwoG3U/B9KRPzm/Ji2S4B0oHejAXpNNX+D8XPL29A4pbHU6kzeH17CJXrfGo2O+KaBaq1x2vgKEQqpRlH7BQPRqEUBXE5NHs6C9Po9Khu/64iZU/kAtHouBXBsFd7YtzwvA5CucEVSuvcF/9ZNtRbsMuIGUXZy703OyNNuuymKYRlo1L+1zxl/go0sHIqVHXMVsGAKJbx7zA,00800000a0001914,-1,868300000,7,250,4/5,-101,-12,231,110,9579,235
2019-04-05T00:03:16.453691Z,80900a51,ZlEKkICoPv8pTIsiUv5iOFL+HmiKTBCyraoCJukaAAckUVn4Y2UqKifJXTs1x/NAC9yz4q9Rblrv0qC6b5jZoXUlL91xoeChBlBotwEYFFakb6DkEokrMysVgtfOz3smsl/GPlW4HRUZR0Wwo2/Onmqfync2waHQ5jiSM2/EztLfkWwwvra4EyY7Sxn9oLlj3UUwdbDjljJN5R8wIIcXCi3bxoEJzbtGPGdsLTYQ9UDLmg7ElIot0y9Jw7ja+g==,00800000a0001793,-1,868100000,7,125,4/7,-109,-12,190,011,65342,82
2019-04-05T00:04:45.098931Z,fd95937d,z32Tlf3usnIz+5ZU5dt4Bx5mjl1vOvEf6ydTfV5axctJ+7VZMUwZ42vdhCW1yLTMEhMvopXDMe8kIFMtJisOWPNKfjME1X5KtSSNX/bdxPBO6yqT/V7YfSfEPbjs1hj8ibszMpcBN2niIHCCCFBE8FfX+Z0eTlk52pGXnSHY/JmeFPTWJukysXGgzdy+edM6JjGDEdFvAa6WOEnui1b7zJd0v5l53wfwk+zuDaHkjZoD1pO69g==,00800000a0001793,-1,868500000,7,125,4/8,-107,-11.8,181,110,29362,241
2019-04-05T00:05:56.126414Z,-1,I5tKufbNGtQ=,00800000a0001793,-1,867900000,7,125,4/6,-111,-10.2,8,001,-1,-1
2019-04-05T00:03:44.565496567Z,4caadf6b,aWvfqkw183LC93OPVGPStcE8DefotiYGb8nDIqyiq6bdYwXijds5gOB9HWcj9MBQnTHEt8QZARLu+X8FGEFCmNF6HJSfYuJrC7oQ/xmPKRW8B8MKtmLePUDoJvJn9IMy3Th3ak2ZkcYNZ8wX4w7Z1WKWKGwfEtFAzxDidy27C0v16LutModmQOQ/4Mqxa82cvbSapRj7LzXFeSyKtb0=,00800000a0001914,-1,867900000,7,125,4/8,-107,-11.5,158,011,29427,99
2019-04-05T00:08:12.202982Z,5d74b540,10C1dF15Iofo3mQYsUbTUeQy+2lkFQDAscWJMBIn,00800000a0001793,-1,868100000,7,125,4/6,-109,-11,30,110,34594,50
2019-04-05T00:11:32.211083Z,eee1b2c7,lcey4e6ehrLsl3g5wRur2QeZY7c99wmwIdpClt4hsWeTWOXC4reKXOiLwMoYuQ2uIkQRLalVZvOt7quaziuBeUQ=,00800000a0001793,-1,868300000,7,125,4/8,-109,-11.8,65,100,45702,9
2019-04-05T00:10:28.586601475Z,a4d2235e,0l4j0qTA8Ta6KjOXsOSe2z02ninJ1H3T0zzhahRwYHsnVbL5QeTTr8Z2JQ3VG6M+3QhCdRbGsDi+wUSsv4ZGhEmoCriQpZtqfBja1R9E55oFtqA5GI/l+mRgBfwtFCSKhHfa/iP4UEzdfP0PIjtUrmiL7sl+tqxh2Oo27RCYhf+9MaQ9y+jskm8e4XwuUUT/gKtE5HLRT+VHrZOeLawDD8rINIglgXT7rjaYWKf+5Na58ysa5u5atm6YlE5539z9t31e0a7px9opqUx4V4Q1bz12,00800000a0001914,-1,867700000,7,125,4/6,-105,-11.8,210,110,14065,186
2019-04-05T00:14:12.494292Z,-1,5kkgUhqX,00800000a0001793,-1,868300000,7,125,4/7,-110,-11,6,111,-1,-1
