time,device_address,physical_payload,gateway,crc_status,frequency,spreading_factor,bandwidth,code_rate,rssi,snr,size,mtype,fcnt,fport
2020-07-16T00:00:01.407068Z,27007da8,QKh9ACcABQACgZ2YaBAeyFf2AjGMoy/b9i+HNU4f,0000024b0b031c97,1,868500000,8,125,4/5,-96,-1.5,-1,010,5,2
2020-07-16T00:00:01.855788Z,26012c1d,QB0sASaAhCsF3M6KhvBOtWLH5UyDLUxH5xq2weY=,0000024b0b031c97,1,868500000,12,125,4/5,-97,-10.5,-1,010,11140,5
2020-07-16T00:00:14.646353Z,20000034,QDQAACCA8PEKLLNzELR/LgkSrtVghbN1NGVGFdI=,0000024b0b031c97,1,868500000,7,125,4/5,-107,1.5,-1,010,61936,10
2020-07-16T00:00:17.652017Z,26012dc5,QMUtASYAkywB5Myf3Pi0X7aV2l7q9TB9evm9FnIM7zjfcgylwguJVEgr551GgRl9sXc7AsrzA1jPNJC2GxY=,0000024b0b031c97,1,867100000,12,125,4/5,-103,-11,-1,010,11411,1
2020-07-16T00:00:18.200607Z,27000251,gFECACcAhb0FNm11cMc4L/0J,0000024b0b031c97,1,867100000,8,125,4/5,-113,-10.2,-1,100,48517,5
2020-07-16T00:00:19.017838Z,000a056c,QGwFCgCA2gAFjoPslstdgIUbnkk6OWw3efWZNVRW,0000024b0b031c97,1,867700000,7,125,4/5,-101,-8.2,-1,010,218,5
2020-07-16T00:00:21.719064Z,26012a47,QEcqASaAo+cFU6+apdV6Xv5bW+jkyq2C+/QuHuM=,0000024b0b031c97,1,868300000,12,125,4/5,-93,7.5,-1,010,59299,5
2020-07-16T00:00:23.524366Z,2600236f,QG8jACaAjZAFeYQsiGavFmw8D+65,0000024b0b031c97,1,868300000,7,125,4/5,-96,5.2,-1,010,37005,5
2020-07-16T00:00:29.881835Z,2601282c,QCwoASaAwhIFnJ4R2jjPMeUiMJ7JG8XxsCaiCszL,0000024b0b031c97,1,868500000,7,125,4/5,-92,5,-1,010,4802,5
2020-07-16T00:00:30.432573Z,26012a85,QIUqASaAJ+MFUhqak9pCwao4ZO2vK7rHh9oUqhQ=,0000024b0b031c97,1,867100000,12,125,4/5,-115,7.5,-1,010,58151,5
2020-07-16T00:00:32.110333Z,26012803,QAMoASaAkel9MjwXfWCJaWRdNPhW,0000024b0b031c97,1,868300000,12,125,4/5,-105,-13,-1,010,59793,125
2020-07-16T00:00:37.677659Z,0067bbcd,QM27ZwCAcS0F5bKwKERzD2xNPbTf/fnYsAGeSg8=,0000024b0b031c97,1,867700000,9,125,4/5,-113,-10,-1,010,11633,5
2020-07-16T00:00:42.344842Z,26011b56,QFYbASaARQABcZHor/hr3d/EE1VzaTgWig==,0000024b0b031c97,1,867900000,7,125,4/5,-111,-4.8,-1,010,69,1
2020-07-16T00:00:42.792889Z,260126cd,QM0mASaAfQECBTsIPcAAnb6scnkPnusSMLIZzi6KV9clXw==,0000024b0b031c97,1,868100000,7,125,4/5,-102,1.8,-1,010,381,2
2020-07-16T00:00:43.721816Z,270002e9,QOkCACcAHCMFZJRodl2q/LoG2tFIYkihGFuUj+UnnQ==,0000024b0b031c97,1,867300000,8,125,4/5,-109,-4.5,-1,010,8988,5
2020-07-16T00:00:44.518769Z,01d5545e,QF5U1QGAcS0Ffb9/D3WkamNfYxMpwBLtfwHAEcU=,0000024b0b031c97,1,868500000,9,125,4/5,-111,-9.2,-1,010,11633,5
2020-07-16T00:00:49.522943Z,2000002c,QCwAACCA8fEK/yKN7YEJs4jeQWGpdkSdXIw=,0000024b0b031c97,1,868500000,7,125,4/5,-107,-1,-1,010,61937,10
2020-07-16T00:00:50.514246Z,27007d95,gJV9ACcAAAACepEp3dXNGPHvwhwGllODG0xF0FUt,0000024b0b031c97,1,867100000,8,125,4/5,-104,1,-1,100,0,2
2020-07-16T00:00:53.199572Z,20000003,QAMAACCA/wsKRdaOrwifg9w6jvW0VD2u5EU=,0000024b0b031c97,1,868100000,7,125,4/5,-108,-7.2,-1,010,3071,10
2020-07-16T00:00:57.156630Z,27007dab,QKt9ACcABQAC1dx9QGjSOi1kvdFREdB+0mTD9Ngg,0000024b0b031c97,1,867300000,8,125,4/5,-101,2.2,-1,010,5,2
2020-07-16T00:00:58.872741Z,27007d95,gJV9ACcAAQACq3E+4CaJk4AYMxs=,0000024b0b031c97,1,868100000,8,125,4/5,-106,-5.5,-1,100,1,2
2020-07-16T00:01:02.216684Z,27008291,gJGCACeA/AAUqRvIwc40FJp4U8XvET+U,0000024b0b031c97,1,867700000,9,125,4/5,-110,-11.5,-1,100,252,20
2020-07-16T00:01:04.447298Z,26012efe,QP4uASaAhCsF4lo8fcnTshAp1SC/qtsjmgeKZ0E=,0000024b0b031c97,1,868100000,12,125,4/5,-106,-5.2,-1,010,11140,5
2020-07-16T00:01:05.946179Z,260125c2,QMIlASaAgysF6kjZofzII31G0qX5RRBg/LN6YOE=,0000024b0b031c97,1,868300000,12,125,4/5,-91,-8,-1,010,11139,5
2020-07-16T00:01:10.093785Z,010f2768,QGgnDwGBOAACBdEfh8RcoSBTFxQFsmsqfQH6,0000024b0b031c97,1,867300000,9,125,4/5,-109,-11,-1,010,56,5
2020-07-16T00:01:18.774462Z,260124e2,QOIkASYAZT4FLqm5ifunz/yR4uHMIcRpIHjfGFGl37nDqjKQow==,0000024b0b031c97,1,868300000,12,125,4/5,-74,9.8,-1,010,15973,5
2020-07-16T00:01:26.895644Z,26012367,QGcjASYAPoYCjTXm9CWGKOSABQ==,0000024b0b031c97,1,868500000,7,125,4/5,-72,7.8,-1,010,34366,2
2020-07-16T00:01:32.659537Z,20000004,QAQAACCAJfAKXwieXGBurtY8c7++EqPrFLg=,0000024b0b031c97,1,868100000,7,125,4/5,-110,-5.8,-1,010,61477,10
2020-07-16T00:01:42.559591Z,260126e2,QOImASaAqd8FtjQo3vB+VUGvRpMICjFlG0pdJKU=,0000024b0b031c97,1,868300000,12,125,4/5,-105,-10.5,-1,010,57257,5
2020-07-16T00:01:50.521302Z,26012786,QIYnASaAhCsFOweQXSSqyECVhWsc3tV/LZUWkRs=,0000024b0b031c97,1,868300000,12,125,4/5,-108,-8.5,-1,010,11140,5
2020-07-16T00:01:51.219294Z,26012e58,QFguASaA0QIFyj4IO4dDAr9Q7ZXasC7mr+GD6B5g,0000024b0b031c97,1,867700000,7,125,4/5,-105,0.8,-1,010,721,5
2020-07-16T00:02:06.469362Z,004c0eb4,QLQOTACAHgAFMtvWe1IM30kS/EY4QUt3z5x1Xg0=,0000024b0b031c97,1,868300000,9,125,4/5,-103,-6.2,-1,010,30,5
2020-07-16T00:02:10.343167Z,26012b73,QHMrASaA1wAB2K1UtnYBvsMuZ3xhCr2daWjWrqCUL512s+DT,0000024b0b031c97,1,867500000,7,125,4/5,-96,-1.2,-1,010,215,1
2020-07-16T00:02:21.327443Z,20000002,QAIAACCA+/AKaNC511adWRnb0ZbF1epSbtA=,0000024b0b031c97,1,868100000,7,125,4/5,-107,-8.5,-1,010,61691,10
2020-07-16T00:02:21.889067Z,20000018,QBgAACCAKvAK32etUj7FpDWG/btqswb14Z4=,0000024b0b031c97,1,868100000,7,125,4/5,-106,-3.2,-1,010,61482,10
2020-07-16T00:02:22.370285Z,260128c8,QMgoASaAARQFl5wC2ZiYdfAtsRd/zGhnoFaMBBdi,0000024b0b031c97,1,867700000,7,125,4/5,-99,7.2,-1,010,5121,5
2020-07-16T00:02:23.291436Z,20000019,QBkAACCAKvAK9ghqRX+SlPIG3IPw+c36qPI=,0000024b0b031c97,1,868100000,7,125,4/5,-108,-6.5,-1,010,61482,10
2020-07-16T00:02:25.731956Z,260127d3,QNMnASYAvj4FDk9L91fl9h1tIcJBNmLXHytc4jzBJjw4KVeD3w==,0000024b0b031c97,1,868500000,12,125,4/5,-107,-6.8,-1,010,16062,5
2020-07-16T00:02:29.558075Z,00095889,QIlYCQCA1zMI6iRaPWt8mB5LDxrG12AQ/cSYLRriYJZSzyectf6O9ipS/w==,0000024b0b031c97,1,867700000,9,125,4/5,-108,-4.8,-1,010,13271,8
2020-07-16T00:02:33.041377Z,2601236d,QG0jASaAT+QFqiJ/kRFommCNlLYCMWOcj7xuVes=,0000024b0b031c97,1,868100000,12,125,4/5,-93,2.8,-1,010,58447,5
2020-07-16T00:02:33.530209Z,270002f0,gPACACcA+lMFzvhOOIbWSHZ9Z8S/901z/S85cA==,0000024b0b031c97,1,868500000,8,125,4/5,-96,0.2,-1,100,21498,5
2020-07-16T00:02:41.053976Z,27007d84,QIR9ACcACQAClRZHqZ7v2862ssYXLHpxBio/E6tS,0000024b0b031c97,1,868500000,8,125,4/5,-95,-3.2,-1,010,9,2
2020-07-16T00:02:42.795878Z,260126cd,QM0mASaAfwECmW2HYpT6u1X2UyE8Qx0AmEzk8gZPzAMYxg==,0000024b0b031c97,1,867700000,7,125,4/5,-106,-2.8,-1,010,383,2
2020-07-16T00:02:56.795241Z,20000001,QAEAACCAKvAKn5awAZcU+egxD1LkLUqLp5E=,0000024b0b031c97,1,868100000,7,125,4/5,-107,-7.2,-1,010,61482,10
2020-07-16T00:00:23.384226789Z,-1,IeEoyKLnfzc8b9i6VMc8aDE07rBWotyQWkbxfa9myvD2A69a29XJPrRYtyMZz/StQ6YlAfpZSOz13rwzNRm+iye+04FyUokohpipEvB43QqatlnaTw1p7zMv7YnEQVon/+gwfDsiBN85svCeNzW0kOvimYXHQG851tiN/AjXBfgvWf5hvA==,00800000a0001793,-1,867700000,7,125,4/7,-110,-11.2,-1,001,-1,-1
2020-07-16T00:02:41.804270017Z,797db744,dES3fXmzgAyQ/BTzPoO+VswNS3Pya0RbjL6M4iPkO70ZblrMIim1NpzYAjQu5zt0u0V00OmMWTWFdiWD/RPAy1BOVGhSFYiNfHR0pu/B5JN6Xw5uuflH32iWMEspM4HeynOHmmaI,00800000a0001793,-1,868500000,7,125,4/8,-109,-11.5,-1,011,3200,243
2020-07-16T00:02:46.108156995Z,69c9af7f,9H+vyWlkULfSeBjEgf7r0u6lf6fe8UVSNUeMwTfLAi1pASoHmn1dzqmd1sodXPX26VTS9/F591gg2CtgDtDPeSU71VO9ceqm3tq1g7o/GaDYFDSrMCNic75lg3so3xf0F2z7m8UCcn8nhs9Hr/1TClf6JhHiZ8htctIwqp9YaxWKOYAWLFjjA98LdYm8P3kDX25oKI9/N3eQhUTrNZN8Alh5sCRLov4OWp4=,00800000a0001793,-1,867700000,7,125,4/5,-111,-11,-1,111,46928,129
2020-07-16T00:00:06.352773677Z,-1,pAEUI4PmnbMA6Q==,00800000a0001794,1,868300000,7,125,4/5,-104,-3.8,-1,101,-1,-1
2020-07-16T00:00:23.457781429Z,d8231e01,pgEeI9iAzrIDAggALAAA,00800000a0001794,1,868300000,7,125,4/5,-107,-6.8,-1,101,45774,3
2020-07-16T00:00:55.078076178Z,37211e01,pgEeITfAebIDAhYB2QAA,00800000a0001794,1,868300000,7,125,4/5,-109,-7.5,-1,101,45689,3
2020-07-16T00:01:16.539369678Z,-1,pAEUI4PmnbMA6Q==,00800000a0001794,1,868300000,7,125,4/5,-108,-2,-1,101,-1,-1
2020-07-16T00:01:33.378607979Z,d8231e01,pgEeI9iALLIDAgkALAAA,00800000a0001794,1,868300000,7,125,4/5,-106,-6.8,-1,101,45612,3
2020-07-16T00:02:26.710263790Z,-1,pAEUI4PmnbMA6Q==,00800000a0001794,1,868300000,7,125,4/5,-108,-2.8,-1,101,-1,-1
2020-07-16T00:02:58.537255280Z,-1,pgE=,00800000a0001794,-1,868300000,7,125,4/5,-109,-7,-1,101,-1,-1
2020-07-16T00:00:00.722893Z,-1,,7276ff002e062804,-1,868300000,8,125,4/5,-107,-12.8,-1,-1,-1,-1
2020-07-16T00:00:03.668934Z,-1,,7276ff002e062804,-1,867500000,7,125,4/7,-116,-11,-1,-1,-1,-1
2020-07-16T00:00:15.066004Z,-1,,7276ff002e062804,-1,868100000,12,125,4/5,-100,-22.5,-1,-1,-1,-1
2020-07-16T00:00:17.316709Z,26012cb5,QLUsASYAYWMBS0B1Y/6r66plAgRFycG5pWcGABW2HCJLFfR3bhQ4yDjEe4es7gFGp4J0uKS1CWFU6WC91WM=,7276ff002e062804,1,868500000,12,125,4/5,-100,-8,-1,010,25441,1
2020-07-16T00:00:27.387273Z,-1,,7276ff002e062804,-1,868100000,8,125,4/5,-101,-11.8,-1,-1,-1,-1
2020-07-16T00:00:28.950248Z,-1,,7276ff002e062804,-1,867100000,7,125,4/7,-115,-11,-1,-1,-1,-1
2020-07-16T00:00:43.497696Z,-1,AAEAAAAAnrcY3QsM8P+etxgLXzTI40Q=,7276ff002e062804,1,868300000,12,125,4/5,-94,-16,-1,000,-1,-1
2020-07-16T00:00:45.684257Z,-1,,7276ff002e062804,-1,868300000,7,125,4/8,-115,-11.8,-1,-1,-1,-1
2020-07-16T00:01:05.376810Z,-1,,7276ff002e062804,-1,868300000,9,125,4/5,-105,-15,-1,-1,-1,-1
2020-07-16T00:01:17.774479Z,260124e2,QOIkASYAZT4FLqm5ifunz/yR4uHMIcRpIHjfGFGl37nDqjKQow==,7276ff002e062804,1,868300000,12,125,4/5,-97,-12,-1,010,15973,5
2020-07-16T00:01:20.450544Z,-1,,7276ff002e062804,-1,868100000,10,125,4/5,-106,-17.2,-1,-1,-1,-1
2020-07-16T00:01:32.188748Z,-1,,7276ff002e062804,-1,867700000,7,125,4/7,-95,-12,-1,-1,-1,-1
2020-07-16T00:01:32.293549Z,-1,,7276ff002e062804,-1,868500000,12,125,4/5,-103,-20.5,-1,-1,-1,-1
2020-07-16T00:01:34.331551Z,-1,,7276ff002e062804,-1,868100000,12,125,4/5,-105,-22,-1,-1,-1,-1
2020-07-16T00:01:40.907585Z,-1,,7276ff002e062804,-1,868500000,7,125,4/7,-116,-11.2,-1,-1,-1,-1
2020-07-16T00:01:48.552508Z,-1,,7276ff002e062804,-1,868300000,7,125,4/5,-106,-8.5,-1,-1,-1,-1
