time,device_address,physical_payload,gateway,crc_status,frequency,spreading_factor,bandwidth,code_rate,rssi,snr,size,mtype,fcnt,fport
2020-05-13T00:00:02.558584Z,00996b8b,QItrmQCA89gFdIKTcx8Q/oLslCntvVBSSjNKWY+V2ubuBKM=,0000024b0b031c97,1,867300000,9,125,4/5,-99,-9.8,-1,010,55539,5
2020-05-13T00:00:08.614710Z,005fa896,QJaoXwCAys4FvG5Fs8+8OTE9dEYsYOVpaBzHnk4=,0000024b0b031c97,1,867100000,10,125,4/5,-112,-14,-1,010,52938,5
2020-05-13T00:00:14.084610Z,2000000b,QAsAACCAKagKU7VMxGPQXqwhJKSnmDrBpns=,0000024b0b031c97,1,868500000,7,125,4/5,-96,-8,-1,010,43049,10
2020-05-13T00:00:15.608762Z,26012dc5,QMUtASYAUyABST3hEVr/3d6EWwLBn1nprL0Xtu+c6IZRsqsToKduL+Dun47G8btIZxYAgHjNNv41cdj9fbo=,0000024b0b031c97,1,867100000,12,125,4/5,-108,-11.8,-1,010,8275,1
2020-05-13T00:00:16.965050Z,-1,AGNjbm9icmFj8m0D/v9YF6j7PvTJNWs=,0000024b0b031c97,1,868100000,7,125,4/5,-108,-6.2,-1,000,-1,-1
2020-05-13T00:00:21.615712Z,26012682,QIImASYABYsBbrvaQ7tJmnBhxA==,0000024b0b031c97,1,867500000,7,125,4/5,-77,4.8,-1,010,35589,1
2020-05-13T00:00:22.283121Z,26012b50,QFArASaAZg8Fm66EDy8I9RpcJ6SOzSqmeRub41I9,0000024b0b031c97,1,867900000,12,125,4/5,-111,-7.8,-1,010,3942,5
2020-05-13T00:00:23.087911Z,20000000,QAAAACCAKqgKkTwDh+2WL4V3xc0cJrt5EB4=,0000024b0b031c97,1,868500000,7,125,4/5,-100,-5,-1,010,43050,10
2020-05-13T00:00:23.692113Z,0019cd03,QAPNGQCAyQgFzKfWKsYQ+9JqpKz3820ngfvRvWI=,0000024b0b031c97,1,868500000,8,125,4/5,-111,-10.8,-1,010,2249,5
2020-05-13T00:00:24.160055Z,260027aa,QKonACaAbEcF2QsuzyN1sBrBqRl2,0000024b0b031c97,1,867300000,7,125,4/5,-95,-5,-1,010,18284,5
2020-05-13T00:00:26.003182Z,26012f69,QGkvASaAsgMCVdEoZvvDt6i2YSFlOUMJSJTFGyUvEEwARA==,0000024b0b031c97,1,868300000,7,125,4/5,-94,5.2,-1,010,946,2
2020-05-13T00:00:28.697998Z,26002d88,QIgtACaAbkcFh4BDDg6Wj/Fnid/r,0000024b0b031c97,1,867100000,7,125,4/5,-90,8,-1,010,18286,5
2020-05-13T00:00:28.801023Z,2601282d,QC0oASaAgwcF2yZkdxgnCSLxBAfrVraG7m2sN6w=,0000024b0b031c97,1,868300000,12,125,4/5,-102,-6.2,-1,010,1923,5
2020-05-13T00:00:32.565254Z,27007d7d,QH19ACcABQACuCug6RS9yxMIYzLkdjL+WFNwjqcs,0000024b0b031c97,1,868100000,8,125,4/5,-99,-5,-1,010,5,2
2020-05-13T00:00:37.712387Z,03602cae,QK4sYAOACwEB/B5giqdc/WyudEEsxhp478luTKc/zCIr,0000024b0b031c97,1,868300000,7,125,4/5,-95,-3.2,-1,010,267,1
2020-05-13T00:00:37.792947Z,-1,AGNjbm9icmFj8m0D/v9YF6gk6KdYfXE=,0000024b0b031c97,1,868500000,7,125,4/5,-106,-4.2,-1,000,-1,-1
2020-05-13T00:00:42.698754Z,14000006,QAYAABSAU8UKtVRqmu5cpCic7yQTVK3XkpM=,0000024b0b031c97,1,868100000,12,125,4/5,-102,-5.5,-1,010,50515,10
2020-05-13T00:00:43.051681Z,014f25b6,gLYlTwGBAAACBiLVwFISpj5hT2W3aayRmsyYQeWcg9r6Iv9D2NL+7hSf2NegT1o7pGy18xNLD4iDuMiCoWQ+opCev/bEEXtDq5Tur7G8Wmg1DOVqCzAvLk+dEAj7/Pw=,0000024b0b031c97,1,867100000,7,125,4/5,-109,-5,-1,100,0,6
2020-05-13T00:00:43.057441Z,20000001,QAEAACCAB6kKLqO/MErzB7IuzKRfqbQh0ew=,0000024b0b031c97,1,868500000,12,125,4/5,-113,-9,-1,010,43271,10
