time,device_address,physical_payload,gateway,crc_status,frequency,spreading_factor,bandwidth,code_rate,rssi,snr,size,mtype,fcnt,fport
2020-07-12T00:00:18.667962Z,26012682,QIImASYAdh0BCCkj+pyG9DtZIw==,0000024b0b031c97,1,867300000,7,125,4/5,-77,9,-1,010,7542,1
2020-07-12T00:00:20.681681Z,20000000,QAAAACCAeewKTBhvzbdbpMs1ctmutwFY7Hc=,0000024b0b031c97,1,868100000,7,125,4/5,-106,0.5,-1,010,60537,10
2020-07-12T00:00:29.746678Z,26012c1d,QB0sASaARCkFeiNHIfoBsR09jlxetKBCGE/moxM=,0000024b0b031c97,1,868500000,12,125,4/5,-101,-6,-1,010,10564,5
2020-07-12T00:00:31.671846Z,20000034,QDQAACCAcO0KMwoDrlAV0qmD35mUAb4wfBSyZhs=,0000024b0b031c97,1,868100000,7,125,4/5,-105,-4.2,-1,010,60784,10
2020-07-12T00:00:34.497302Z,26012803,QAMoASaAEdN9aSY0aNa0Ir7mjwRL,0000024b0b031c97,1,867900000,12,125,4/5,-93,-10,-1,010,54033,125
2020-07-12T00:00:34.806885Z,035028dd,QN0oUAOASAABey5r7q1NxBSj+3Fcal5dn5zmpCiUBGKM6rnLAvRZR80MIv0slp+mBhCDugY4k+gvnk5LPOyyAE8=,0000024b0b031c97,1,868500000,7,125,4/5,-102,-0.5,-1,010,72,1
2020-07-12T00:00:37.626461Z,26012a47,QEcqASaAY+UFbpwhIsoRSf8Em/gCLZd3uZLuARg=,0000024b0b031c97,1,868500000,12,125,4/5,-103,5.2,-1,010,58723,5
2020-07-12T00:00:38.568684Z,2600236f,QG8jACaA+4sF3TMzyXAtm1iMiwyL,0000024b0b031c97,1,868300000,7,125,4/5,-97,2.2,-1,010,35835,5
2020-07-12T00:00:40.187563Z,20000000,QAAAACCAq+sKDZTljj0+rqWBcDqtcrDptRU=,0000024b0b031c97,1,868300000,7,125,4/5,-102,-6.8,-1,010,60331,10
2020-07-12T00:00:40.812803Z,26012682,QIImASYAdx0BKYtT9c7RJHCGlg==,0000024b0b031c97,1,868300000,7,125,4/5,-79,8,-1,010,7543,1
2020-07-12T00:00:48.018137Z,26012a85,QIUqASaA5+AFsU0JmME9xsACjHyh7C9ApMaFIgA=,0000024b0b031c97,1,867100000,12,125,4/5,-91,7,-1,010,57575,5
2020-07-12T00:00:49.711631Z,00eea2dc,QNyi7gCAXgGIfZ4kdXdbrkj+5pYdxcIQ,0000024b0b031c97,1,867100000,7,125,4/5,-109,-7.8,-1,010,350,136
2020-07-12T00:00:51.941720Z,2601282c,QCwoASaAeRAFGqBTT2QD1j9hUs1N+SOXnbvl7NHU,0000024b0b031c97,1,867100000,7,125,4/5,-96,6,-1,010,4217,5
2020-07-12T00:00:53.591366Z,04a045e5,QOVFoASABwABld7UiTOLdYWUTyduFItdKeLe6ncIzIkd,0000024b0b031c97,1,868300000,7,125,4/5,-97,4.5,-1,010,7,1
2020-07-12T00:01:02.957446Z,26012682,QIImASYAeB0BmmGoIQjSdf+UDw==,0000024b0b031c97,1,867700000,7,125,4/5,-79,8.5,-1,010,7544,1
2020-07-12T00:01:05.088092Z,0410214b,QEshEASAyRcBR1BUN0AH+o/E8PpxPrknwMof4UQI507yZMsNmI8VGoIkafg7D/ArT5amyTiPpK4I,0000024b0b031c97,1,868100000,7,125,4/5,-105,-1,-1,010,6089,1
2020-07-12T00:01:07.353491Z,2000002c,QCwAACCAce0K3ydjl3remc/stGQWqZi8pbQ=,0000024b0b031c97,1,868500000,7,125,4/5,-98,-10,-1,010,60785,10
2020-07-12T00:01:11.589362Z,20000003,QAMAACCAfwcKKjotg54NUx8GNwdsfo0aVE4=,0000024b0b031c97,1,868300000,7,125,4/5,-106,-1.2,-1,010,1919,10
2020-07-12T00:01:25.101941Z,26012682,QIImASYAeR0BbYb0cZbvFIoXfA==,0000024b0b031c97,1,868500000,7,125,4/5,-81,8.2,-1,010,7545,1
2020-07-12T00:01:29.116541Z,260125c2,QMIlASaAQykFdzxuIXjrxw+YMZ+L+g4hXcqBitQ=,0000024b0b031c97,1,868300000,12,125,4/5,-99,-8.8,-1,010,10563,5
2020-07-12T00:01:40.327722Z,260124e2,QOIkASYA5TwFfdjjTvTErFp1uzTlGei9NhQ861MeWVHEUKjXEw==,0000024b0b031c97,1,868500000,12,125,4/5,-75,8.2,-1,010,15589,5
2020-07-12T00:01:42.199871Z,0480586f,QG9YgATA5w8BcjmcNs+0OE9KKVyvjnIR33Jr/0SA97s=,0000024b0b031c97,1,868100000,7,125,4/5,-92,9.5,-1,010,4071,1
2020-07-12T00:01:42.810719Z,20000001,QAEAACCAfwcKl4qittQ1jKobi+0K6tXXpoQ=,0000024b0b031c97,1,868500000,7,125,4/5,-108,-1,-1,010,1919,10
2020-07-12T00:01:46.118128Z,27000243,QEMCACeANScPHPcMGR3yT/JOh0JKwVxqU/aiuoMUYETjZd+6+Q==,0000024b0b031c97,1,867900000,8,125,4/5,-107,-3.8,-1,010,10037,15
2020-07-12T00:01:47.246743Z,26012682,QIImASYAeh0BNriAtMCsVwFYxg==,0000024b0b031c97,1,868300000,7,125,4/5,-79,9,-1,010,7546,1
2020-07-12T00:02:05.377394Z,04a04370,QHBDoASAbwEBoGw9y4IqtCkDHpUo+dDZowHR0eB0Kf8F,0000024b0b031c97,1,868500000,7,125,4/5,-100,-3,-1,010,367,1
2020-07-12T00:02:09.391415Z,26012682,QIImASYAex0BbwxusGAxrFeH2A==,0000024b0b031c97,1,867300000,7,125,4/5,-78,9,-1,010,7547,1
2020-07-12T00:02:13.466Z,26012e58,QFguASaAiQAFkPB+88PuNZA8R48QOt/i3V1V3JYA,0000024b0b031c97,1,867700000,7,125,4/5,-102,-3.2,-1,010,137,5
2020-07-12T00:02:13.459495Z,260121a6,QKYhASaACgUB03kuI0hWCA8J/2aYaIFFJZwvWB+5tkr4+X+U,0000024b0b031c97,1,867300000,7,125,4/5,-102,3,-1,010,1290,1
2020-07-12T00:02:17.516343Z,26012786,QIYnASaARCkFHIIisjb1Sok+qa3IaAou3R2A2JU=,0000024b0b031c97,1,868100000,12,125,4/5,-83,-2.5,-1,010,10564,5
2020-07-12T00:02:31.535954Z,26012682,QIImASYAfB0Bkt2IaqR1dEKEvA==,0000024b0b031c97,1,868300000,7,125,4/5,-81,7.8,-1,010,7548,1
2020-07-12T00:02:31.973371Z,26012bfd,QP0rASaA/IsFIzdh0RFnf40GmAoy,0000024b0b031c97,1,867700000,7,125,4/5,-100,-0.5,-1,010,35836,5
2020-07-12T00:02:41.197471Z,20000019,QBkAACCAqusK1BNWigM6IvwT+nLpqY+Xc7Y=,0000024b0b031c97,1,868100000,7,125,4/5,-113,-2,-1,010,60330,10
2020-07-12T00:02:46.951582Z,260128c8,QMgoASaAuBEF8sjZHkKEk6QwPRLj5HcrkSNBm2Za,0000024b0b031c97,1,867500000,7,125,4/5,-96,2.2,-1,010,4536,5
2020-07-12T00:02:47.616997Z,04a04699,QJlGoASAuwMBb3OdPY6GAbJ6DyQYYEWqm8iyt3trcxk6,0000024b0b031c97,1,868300000,7,125,4/5,-91,-0.8,-1,010,955,1
2020-07-12T00:02:48.176533Z,04a0447b,QHtEoASCcAED8QH3d1P41ohcwTcsHGVWa9N2ESe/hapZ21E=,0000024b0b031c97,1,868100000,10,125,4/5,-98,-4,-1,010,368,1
2020-07-12T00:02:48.344974Z,260127d3,QNMnASYAPj0FtBcUdwCVNi9snHdpIaICJ2zXk6kJF+pCotLw+g==,0000024b0b031c97,1,868300000,12,125,4/5,-99,-9,-1,010,15678,5
2020-07-12T00:02:49.984516Z,2601236d,QG0jASaAD+IFNQytYoFN3Cd6XwfkxfQVhTX6w4g=,0000024b0b031c97,1,868300000,12,125,4/5,-89,4,-1,010,57871,5
2020-07-12T00:02:53.392228Z,004c0eb4,QLQOTACAOwAFDp09IP1OOtXUNpcEbVB4fHwBZds=,0000024b0b031c97,1,867100000,9,125,4/5,-105,1.8,-1,010,59,5
2020-07-12T00:02:53.680803Z,26012682,QIImASYAfR0BWjnjQwZoJOgjqw==,0000024b0b031c97,1,868100000,7,125,4/5,-81,9.5,-1,010,7549,1
2020-07-12T00:02:55.106532Z,270002e8,QOgCACeANycPXR9R90bZMHCxdDugW+l/RITzshMZVdJ+dOQyU67C,0000024b0b031c97,1,868500000,8,125,4/5,-107,-0.2,-1,010,10039,15
2020-07-12T00:00:36.232010201Z,-1,pAEUI4PmmbMA3Q==,00800000a0001794,1,868300000,7,125,4/5,-108,-0.8,-1,101,-1,-1
2020-07-12T00:00:59.427367525Z,26011284,gIQSASYAjgACWqVPf7RA6gOgRcyblb33Rdhq8f9uYOh6,00800000a0001794,1,868100000,12,125,4/5,-46,13,-1,100,142,2
