time,device_address,physical_payload,gateway,crc_status,frequency,spreading_factor,bandwidth,code_rate,rssi,snr,size,mtype,fcnt,fport
2020-05-18T00:00:02.444411Z,260027aa,QKonACaAIk0FS/EvzwWKk8ESrcIp,0000024b0b031c97,1,867300000,7,125,4/5,-100,3.5,-1,010,19746,5
2020-05-18T00:00:04.987339Z,27000251,gFECACcA6yUFhJ0T1795Q5Uj,0000024b0b031c97,1,867100000,8,125,4/5,-107,-6.2,-1,100,9707,5
2020-05-18T00:00:08.998633Z,26002d88,QIgtACbAJE0FZJhT5JDR97wypWGA,0000024b0b031c97,1,867300000,7,125,4/5,-77,10,-1,010,19748,5
2020-05-18T00:00:09.798191Z,2000002c,QCwAACCAkK8KraXhDgTDj0AciCdJEkitAkThQ4U=,0000024b0b031c97,1,868100000,7,125,4/5,-106,-2.8,-1,010,44944,10
2020-05-18T00:00:10.223793Z,27007da7,QKd9ACcAAgACO3lxHzj0Gd8M/W/B6iitG/qNSRtA,0000024b0b031c97,1,867900000,8,125,4/5,-112,-10.5,-1,010,2,2
2020-05-18T00:00:10.631465Z,26012667,QGcmASaAowMChQ9aHE95kECgS9UVX4MpgcgqO+WtEGybSNbO4aZY,0000024b0b031c97,1,867500000,7,125,4/5,-93,-9.2,-1,010,931,2
2020-05-18T00:00:11.188952Z,26002b82,QIIrACaAI00F0ztDvKgI4RdE6/38,0000024b0b031c97,1,868500000,7,125,4/5,-108,-1.2,-1,010,19747,5
2020-05-18T00:00:16.371318Z,26012682,QIImASYAOdcB3IrYkHqP4zdLiQ==,0000024b0b031c97,1,867100000,7,125,4/5,-78,9.5,-1,010,55097,1
2020-05-18T00:00:22.634901Z,01f87209,QAly+AGADSMFV5Ch3hPHswiIRofVhnyuGHU=,0000024b0b031c97,1,868100000,9,125,4/5,-113,-12.5,-1,010,8973,5
2020-05-18T00:00:38.515791Z,26012682,QIImASYAOtcBclPsObVbxVTmtw==,0000024b0b031c97,1,868500000,7,125,4/5,-79,7.2,-1,010,55098,1
2020-05-18T00:00:41.044742Z,26012bfd,QP0rASaAKE0FN+WZeHtATjcLOkEM,0000024b0b031c97,1,867300000,7,125,4/5,-95,8.5,-1,010,19752,5
2020-05-18T00:01:00.660446Z,26012682,QIImASYAO9cBPB6qgMc7iR66fQ==,0000024b0b031c97,1,868100000,7,125,4/5,-72,8.5,-1,010,55099,1
2020-05-18T00:01:01.593648Z,27008211,QBGCACeATAYBzQ38f5Cjv8XhkvJVgwGpqc+fICFQu2IAbx1H,0000024b0b031c97,1,867300000,11,125,4/5,-101,7.2,-1,010,1612,1
2020-05-18T00:01:06.513756Z,20000006,QAYAACCAxa0KynTP47pZLsBM2BTFZkx3oXg=,0000024b0b031c97,1,868100000,7,125,4/5,-108,-1,-1,010,44485,10
2020-05-18T00:01:10.624845Z,26012667,QGcmASaApAMC4+nYpH12RE8o9TkwZiweICAtRwSKEq1leQ==,0000024b0b031c97,1,867700000,7,125,4/5,-99,8,-1,010,932,2
2020-05-18T00:01:15.922937Z,20000012,QBIAACCAya0K0E4RikcodnNEs8sGaNWgESM=,0000024b0b031c97,1,868500000,7,125,4/5,-109,-4.2,-1,010,44489,10
2020-05-18T00:01:22.805040Z,26012682,QIImASYAPNcBGQXuadq6gEJSPA==,0000024b0b031c97,1,868500000,7,125,4/5,-78,6.5,-1,010,55100,1
