time,device_address,physical_payload,gateway,crc_status,frequency,spreading_factor,bandwidth,code_rate,rssi,snr,size,mtype,fcnt,fport
2020-06-30T00:00:04.484366Z,26012682,QIImASYAkmYBVnQixYZSMbAR8Q==,0000024b0b031c97,1,867300000,7,125,4/5,-79,9.5,-1,010,26258,1
2020-06-30T00:00:07.268150Z,14000002,QAIAABSAU/sKe1fLMgfqWw8HmE1SkviteJI=,0000024b0b031c97,1,868500000,12,125,4/5,-111,-7.8,-1,010,64339,10
2020-06-30T00:00:13.481650Z,2000000d,QA0AACCAI94Kzt9s5CjFUDeHG6c899IX4q8=,0000024b0b031c97,1,868500000,7,125,4/5,-111,-4.2,-1,010,56867,10
2020-06-30T00:00:16.098635Z,000269c6,QMZpAgCBKAACBZhms+qzqau5UItdWPqxSBuF,0000024b0b031c97,1,867900000,11,125,4/5,-105,-13.8,-1,010,40,5
2020-06-30T00:00:17.856275Z,26012dc5,QMUtASYAgykBZjkhcYDdULHMU3Y0CcB2KryDCpFhZpb4O3HZx7Em1JX+N5JpgxQrAn6/nL3S2GGIJmFsI6U=,0000024b0b031c97,1,867100000,12,125,4/5,-113,-6.8,-1,010,10627,1
2020-06-30T00:00:21.696978Z,2601241c,QBwkASaAgyIFon84NU3izDLzpSUs3zj86Xb19Jw=,0000024b0b031c97,1,868500000,12,125,4/5,-107,-16.8,-1,010,8835,5
2020-06-30T00:00:26.628798Z,26012682,QIImASYAk2YBmOsIClHwWy1ILw==,0000024b0b031c97,1,868500000,7,125,4/5,-79,7.8,-1,010,26259,1
2020-06-30T00:00:26.720583Z,2601297c,QHwpASaABtoFy4ho7TgxBU4+FE49vK+ZZkUyxg0=,0000024b0b031c97,1,868100000,12,125,4/5,-79,7.5,-1,010,55814,5
2020-06-30T00:00:31.607422Z,2000000d,QA0AACCAKt4KcxT3J7jwDWrODVBlI9J2OhI=,0000024b0b031c97,1,868500000,7,125,4/5,-102,-3.5,-1,010,56874,10
2020-06-30T00:00:34.041277Z,2700024e,QE4CACcAvFkFREYM5Djzv6SC6ZlUF2worfbJdjmZFQ==,0000024b0b031c97,1,868100000,8,125,4/5,-101,-9,-1,010,22972,5
