time,device_address,physical_payload,gateway,crc_status,frequency,spreading_factor,bandwidth,code_rate,rssi,snr,size,mtype,fcnt,fport
2020-07-15T00:00:00.372274Z,26012682,QIImASYALksBGiD76xYGwDLR0w==,0000024b0b031c97,1,867900000,7,125,4/5,-79,9,-1,010,19246,1
2020-07-15T00:00:08.845752Z,26012c1d,QB0sASaA9CoF1pPXjEgaXz3/ExJQboyw7zJixAE=,0000024b0b031c97,1,868300000,12,125,4/5,-102,-8.5,-1,010,10996,5
2020-07-15T00:00:14.986365Z,20000031,QDEAACCA0PAKjrMKV/+/lhI0FZ+DTJ6nZycS3mI=,0000024b0b031c97,1,868500000,7,125,4/5,-109,-5,-1,010,61648,10
2020-07-15T00:00:15.246854Z,04a04993,QJNJoASABxIBGOqlVQLvNbpNazmEt+WAY/XdG5dy5htO,0000024b0b031c97,1,868100000,11,125,4/5,-112,-9,-1,010,4615,1
2020-07-15T00:00:18.951604Z,20000034,QDQAACCA0PAKfiZXeTA/9BJiSa68JehLU9tGhLs=,0000024b0b031c97,1,868500000,7,125,4/5,-97,0.5,-1,010,61648,10
2020-07-15T00:00:22.517275Z,26012682,QIImASYAL0sBFD/5oD2indj0sw==,0000024b0b031c97,1,868300000,7,125,4/5,-79,10,-1,010,19247,1
2020-07-15T00:00:24.554627Z,27000251,gFECACcARrIFOauN0ZfwrFwS,0000024b0b031c97,1,868100000,8,125,4/5,-111,-7.8,-1,100,45638,5
2020-07-15T00:00:25.700579Z,26012a47,QEcqASaAE+cF1quNTLMdVgeIOFTfwg2+fTHc5YI=,0000024b0b031c97,1,868300000,12,125,4/5,-97,7.8,-1,010,59155,5
2020-07-15T00:00:27.221970Z,270002af,QK8CACcA+IQF0laoORbdSeK0IRgUzhks8rUW5MPpvQ==,0000024b0b031c97,1,867100000,8,125,4/5,-113,-3,-1,010,34040,5
2020-07-15T00:00:27.290057Z,2600236f,QG8jACaAaI8Fl0aZZIZb1HUr6Kg3,0000024b0b031c97,1,868100000,7,125,4/5,-99,1,-1,010,36712,5
2020-07-15T00:00:31.963616Z,2000000b,QAsAACCACu8K0r2SiREREw6LnToc9+RTnno=,0000024b0b031c97,1,868500000,7,125,4/5,-98,-10.5,-1,010,61194,10
2020-07-15T00:00:34.853416Z,26012a85,QIUqASaAl+IFoTnVBRimJuNc7Y8pP50VkJln9Ng=,0000024b0b031c97,1,867100000,12,125,4/5,-92,7.5,-1,010,58007,5
2020-07-15T00:00:35.407895Z,2601282c,QCwoASaAMBIFbs0UKJROaLz5pPpGcoSgoFffzjZC,0000024b0b031c97,1,868500000,7,125,4/5,-93,3.5,-1,010,4656,5
2020-07-15T00:00:42.083798Z,26012082,QIIgASaAfQECU9WHsjGL3RKlaIY8OaI57I6Saopz4uq7fIvN92dF,0000024b0b031c97,1,867700000,7,125,4/5,-104,0.2,-1,010,381,2
